enrollment_measure,match_key_name,match_key,student_rows,cod_sies,matricula_titles,matricula_generic_areas,mifuturo_rows_for_key,mifuturo_rows_with_income_for_key,example_cod_sies,example_matricula_titles,mifuturo_example_titles
first_ingreso,inst_type_generic,143 || INSTITUTOS PROFESIONALES || IP AIEP || TECNICO EN SERVICIO SOCIAL,2659,45,1,1,,,I143S31C83J1V1 | I143S32C83J2V2 | I143S28C83J4V1 | I143S30C83J1V1 | I143S8C83J1V1 | I143S17C83J1V1 | I143S0C83J1V1 | I143S24C83J2V2,TECNICO EN TRABAJO SOCIAL,
first_ingreso,inst_type_generic,152 || INSTITUTOS PROFESIONALES || IP LATINOAMERICANO DE COMERCIO EXTERIOR IPLACEX || TRABAJO SOCIAL,2644,7,1,1,,,I152S10C41J4V4 | I152S10C41J4V2 | I152S10C41J2V5 | I152S12C41J2V5 | I152S9C41J1V4 | I152S10C41J1V5 | I152S9C41J2V5,TRABAJO SOCIAL,
first_ingreso,inst_type_generic,20 || UNIVERSIDADES || UNIVERSIDAD ANDRES BELLO || MEDICINA VETERINARIA,2610,3,1,1,1,1,I20S4C64J1V1 | I20S1C64J1V1 | I20S3C64J1V1,MEDICINA VETERINARIA,Medicina Veterinaria
first_ingreso,inst_type_generic,13 || UNIVERSIDADES || UNIVERSIDAD SANTO TOMAS || ENFERMERIA,2582,13,1,1,1,1,I13S6C13J1V1 | I13S7C13J1V1 | I13S1C13J1V1 | I13S4C13J1V1 | I13S16C13J1V1 | I13S17C13J1V1 | I13S9C13J1V1 | I13S5C13J1V1,ENFERMERIA,Enfermería
first_ingreso,inst_type_generic,39 || UNIVERSIDADES || UNIVERSIDAD SAN SEBASTIAN || DERECHO,2565,6,1,1,1,1,I39S2C3J1V1 | I39S8C3J1V1 | I39S6C3J1V1 | I39S6C3J2V1 | I39S2C3J2V1 | I39S7C3J1V1,DERECHO,Derecho
first_ingreso,inst_type_generic,152 || INSTITUTOS PROFESIONALES || IP LATINOAMERICANO DE COMERCIO EXTERIOR IPLACEX || TECNICO ASISTENTE DEL EDUCADOR DE PARVULOS,2512,7,1,1,,,I152S10C395J4V1 | I152S10C395J1V1 | I152S10C395J2V1 | I152S9C395J1V1 | I152S12C395J1V1 | I152S9C395J2V1 | I152S12C395J2V1,TECNICO EN EDUCACION PARVULARIA Y EDUCACION BASICA,
first_ingreso,inst_type_generic,111 || INSTITUTOS PROFESIONALES || IP DUOC UC || TECNICO EN ADMINISTRACION DE EMPRESAS,2512,28,3,1,,,I111S9C488J1V1 | I111S25C488J2V1 | I111S20C488J2V1 | I111S15C488J2V1 | I111S24C488J2V1 | I111S5C488J2V1 | I111S26C488J2V1 | I111S4C488J1V1,TECNICO EN ADMINISTRACION | ADMINISTRACION DE EMPRESAS | ADMINISTRACION DE EMPRESAS MENCION MARKETING,
first_ingreso,inst_type_generic,19 || UNIVERSIDADES || UNIVERSIDAD DE LAS AMERICAS || MEDICINA VETERINARIA,2510,14,1,1,1,1,I19S3C37J1V1 | I19S4C37J1V1 | I19S6C37J3V1 | I19S2C37J1V1 | I19S1C37J1V1 | I19S9C37J1V1 | I19S4C37J3V1 | I19S6C37J1V1,MEDICINA VETERINARIA,Medicina Veterinaria
first_ingreso,inst_type_generic,143 || INSTITUTOS PROFESIONALES || IP AIEP || NA,2494,131,33,1,,,I143S0C23J1V1 | I143S23C664J3V1 | I143S17C742J1V1 | I143S30C742J1V1 | I143S30C95J1V2 | I143S10C742J2V1 | I143S28C744J4V1 | I143S0C650J2V2,CONSTRUCCION CIVIL | INGENIERIA EN ELECTRICIDAD Y ENERGIAS RENOVABLES | TECNICO EN EDUCACION PARVULARIA 1 Y 2 BASICO | INGENIERIA EN ADMINISTRACION DE EMPRESAS | INGENIERIA EN ADMINISTRACION DE EMPRESAS MENCION RECURSOS HUMANOS | INGENIERIA EN CIBERSEGURIDAD | TECNICO EN COSMETOLOGIA | INGENIERIA EN ADMINISTRACION DE EMPRESAS MENCION FINANZAS,
first_ingreso,inst_type_generic,117 || INSTITUTOS PROFESIONALES || IP IACC || INGENIERIA EN PREVENCION DE RIESGOS,2486,2,1,1,,,I117S1C27J4V1 | I117S1C27J4V2,INGENIERIA EN PREVENCION DE RIESGOS,
first_ingreso,inst_type_generic,152 || INSTITUTOS PROFESIONALES || IP LATINOAMERICANO DE COMERCIO EXTERIOR IPLACEX || TECNICO EN ELECTRICIDAD Y ELECTRICIDAD INDUSTRIAL,2483,5,3,1,,,I152S10C431J4V1 | I152S9C396J2V1 | I152S10C445J3V1 | I152S10C396J4V1 | I152S9C396J1V1,TECNICO EN ELECTRICO | TECNICO EN GENERACION ELECTRICA LIMPIA | TECNICO EN INSTALACIONES ELECTRICAS DOMICILIARIAS E INDUSTRIALES,
first_ingreso,inst_type_generic,152 || INSTITUTOS PROFESIONALES || IP LATINOAMERICANO DE COMERCIO EXTERIOR IPLACEX || TECNICO EN ENFERMERIA,2476,7,1,1,,,I152S10C22J2V1 | I152S12C22J1V3 | I152S10C22J2V4 | I152S9C22J2V3 | I152S10C22J1V4 | I152S9C22J1V3 | I152S12C22J2V4,TECNICO EN ENFERMERIA,
first_ingreso,inst_type_generic,430 || CENTROS DE FORMACION TECNICA || CFT INACAP || TECNICO EN DISENO GRAFICO,2462,63,3,1,,,I430S37C349J1V1 | I430S30C348J1V1 | I430S27C340J2V1 | I430S28C349J1V1 | I430S36C349J1V1 | I430S25C348J1V1 | I430S20C349J1V1 | I430S12C340J1V1,DISEÑO DIGITAL Y WEB | ANIMACION DIGITAL Y VIDEOJUEGOS | TECNICO EN DISEÑO DIGITAL,
first_ingreso,inst_type_generic,39 || UNIVERSIDADES || UNIVERSIDAD SAN SEBASTIAN || ENFERMERIA,2460,4,1,1,1,1,I39S6C16J1V1 | I39S8C16J1V1 | I39S7C16J1V1 | I39S2C16J1V1,ENFERMERIA,Enfermería
first_ingreso,inst_type_generic,123 || INSTITUTOS PROFESIONALES || IP DE CHILE || TECNICO EN ENFERMERIA,2460,10,2,1,,,I123S1C47J2V1 | I123S1C47J1V1 | I123S5C47J2V1 | I123S2C47J2V1 | I123S5C47J1V1 | I123S2C47J1V1 | I123S3C47J2V1 | I123S3C47J1V1,TECNICO EN ENFERMERIA | TECNICO EN ENFERMERIA MENCION INSTRUMENTACION QUIRURGICA,
first_ingreso,inst_type_generic,111 || INSTITUTOS PROFESIONALES || IP DUOC UC || ADMINISTRACION GASTRONOMICA,2455,10,1,1,,,I111S3C100J1V1 | I111S5C100J2V2 | I111S2C100J1V2 | I111S2C100J1V1 | I111S3C100J1V2 | I111S2C100J2V1 | I111S5C100J1V1 | I111S2C100J2V2,GASTRONOMIA INTERNACIONAL,
first_ingreso,inst_type_generic,152 || INSTITUTOS PROFESIONALES || IP LATINOAMERICANO DE COMERCIO EXTERIOR IPLACEX || ADMINISTRACION PUBLICA,2445,7,4,1,,,I152S10C430J4V1 | I152S10C274J4V5 | I152S10C100J4V2 | I152S10C274J4V4 | I152S10C470J4V1 | I152S10C274J2V5 | I152S10C274J2V3,"ADMINISTRACION PUBLICA, MENCION SEGURIDAD PUBLICA Y GESTION DE RIESGOS | ADMINISTRACION PUBLICA | ADMINISTRACION PUBLICA MENCION GESTION DESARROLLO LOCAL Y REGIONAL | ADMINISTRACION PUBLICA MENCION GESTION MUNICIPAL",
first_ingreso,inst_type_generic,143 || INSTITUTOS PROFESIONALES || IP AIEP || TECNICO EN PREVENCION DE RIESGOS,2431,39,2,1,,,I143S8C27J2V2 | I143S15C27J2V2 | I143S20C27J2V2 | I143S5C27J2V2 | I143S17C27J2V2 | I143S22C27J2V2 | I143S25C27J2V2 | I143S0C27J2V2,PREVENCION DE RIESGOS | TECNICO EN PREVENCION DE RIESGOS,
first_ingreso,inst_type_generic,111 || INSTITUTOS PROFESIONALES || IP DUOC UC || TECNICO EN CONSTRUCCION Y OBRAS CIVILES,2425,16,1,1,,,I111S25C21J1V1 | I111S2C21J1V1 | I111S25C21J2V1 | I111S12C21J2V1 | I111S2C21J2V1 | I111S12C21J1V1 | I111S20C21J1V1 | I111S15C21J1V1,TECNICO EN CONSTRUCCION,
first_ingreso,inst_type_generic,111 || INSTITUTOS PROFESIONALES || IP DUOC UC || TECNICO EN DEPORTE RECREACION Y PREPARACION FISICA,2419,5,1,1,,,I111S12C106J1V1 | I111S20C106J1V1 | I111S4C106J1V1 | I111S15C106J1V1 | I111S4C106J2V1,PREPARADOR FISICO,
first_ingreso,inst_type_generic,106 || INSTITUTOS PROFESIONALES || IP PROVIDENCIA || TECNICO ASISTENTE DEL EDUCADOR DE PARVULOS,2415,2,1,1,,,I106S6C294J4V1 | I106S6C294J4V2,TECNICO EN EDUCACION PARVULARIA Y PRIMER CICLO BASICO,
first_ingreso,inst_type_generic,143 || INSTITUTOS PROFESIONALES || IP AIEP || TECNICO EN MECANICA AUTOMOTRIZ,2399,32,2,1,,,I143S23C376J2V1 | I143S9C376J2V1 | I143S17C376J1V1 | I143S21C636J2V3 | I143S17C636J1V2 | I143S17C376J2V1 | I143S15C376J2V1 | I143S13C376J1V1,TECNICO EN MECANICA AUTOMOTRIZ Y AUTOTRONICA | TECNICO EN MECANICA AUTOMOTRIZ EN MAQUINARIA PESADA,
first_ingreso,inst_type_generic,430 || CENTROS DE FORMACION TECNICA || CFT INACAP || TECNICO EN INSTRUMENTACION AUTOMATIZACION Y CONTROL INDUSTRIAL,2354,39,1,1,1,1,I430S28C325J1V1 | I430S25C325J2V1 | I430S2C325J2V1 | I430S3C325J1V1 | I430S29C325J1V1 | I430S12C325J2V1 | I430S33C325J1V1 | I430S29C325J2V1,TECNICO EN AUTOMATIZACION Y ROBOTICA,"Técnico en Automatización y Control Industrial, Automatización y Robótica"
first_ingreso,inst_type_generic,111 || INSTITUTOS PROFESIONALES || IP DUOC UC || ADMINISTRACION TURISTICA Y HOTELERA,2344,16,3,1,,,I111S5C443J1V1 | I111S2C443J1V1 | I111S5C103J1V1 | I111S3C103J1V1 | I111S2C103J1V1 | I111S5C443J2V1 | I111S5C429J1V1 | I111S22C443J1V1,TURISMO Y HOTELERIA | ECOTURISMO | TOURISM AND HOSPITALITY,
first_ingreso,inst_type_generic,100 || INSTITUTOS PROFESIONALES || IP INACAP || INGENIERIA INDUSTRIAL,2335,28,1,1,,,I100S21C21J2V1 | I100S4C21J1V1 | I100S23C21J2V1 | I100S24C21J2V1 | I100S23C21J1V1 | I100S9C21J1V1 | I100S4C21J2V1 | I100S35C21J1V1,INGENIERIA EN MANTENIMIENTO INDUSTRIAL,
first_ingreso,inst_type_generic,106 || INSTITUTOS PROFESIONALES || IP PROVIDENCIA || TECNICO EN ADMINISTRACION DE EMPRESAS,2325,4,4,1,,,I106S6C316J4V3 | I106S6C67J4V1 | I106S6C314J4V3 | I106S6C315J4V3,TECNICO DE NIVEL SUPERIOR EN ADMINISTRACION DE EMPRESAS MENCION RECURSOS HUMANOS | TECNICO DE NIVEL SUPERIOR EN ADMINISTRACION DE EMPRESAS MENCION MARKETING O FINANZAS O RECURSOS HUMANOS | TECNICO DE NIVEL SUPERIOR EN ADMINISTRACION DE EMPRESAS MENCION FINANZAS | TECNICO DE NIVEL SUPERIOR EN ADMINISTRACION DE EMPRESAS MENCION MARKETING,
first_ingreso,inst_type_generic,20 || UNIVERSIDADES || UNIVERSIDAD ANDRES BELLO || INGENIERIA COMERCIAL,2314,6,1,1,1,1,I20S4C1J1V1 | I20S2C1J1V1 | I20S1C1J1V1 | I20S1C1J2V3 | I20S3C1J1V1 | I20S3C1J2V3,INGENIERIA COMERCIAL,Ingeniería Comercial
first_ingreso,inst_type_generic,143 || INSTITUTOS PROFESIONALES || IP AIEP || PSICOPEDAGOGIA,2270,44,1,1,,,I143S28C100J4V1 | I143S5C100J1V1 | I143S13C100J1V1 | I143S26C100J1V1 | I143S9C100J2V1 | I143S27C100J2V2 | I143S10C100J2V2 | I143S2C100J1V1,PSICOPEDAGOGIA,
first_ingreso,inst_type_generic,111 || INSTITUTOS PROFESIONALES || IP DUOC UC || NA,2256,63,21,1,,,I111S20C534J1V1 | I111S10C534J1V1 | I111S2C533J1V1 | I111S3C533J1V1 | I111S20C352J2V1 | I111S27C537J4V1 | I111S21C521J1V1 | I111S12C534J1V1,INGENIERIA EN REDES Y TELECOMUNICACIONES | INGENIERIA EN MANTENIMIENTO INDUSTRIAL | INGENIERIA EN COMERCIO EXTERIOR | TECNICO EN OPERACIONES LOGISTICAS | INGENIERIA EN ADMINISTRACION MENCION INNOVACION Y EMPRENDIMIENTO | TECNICO EN TURISMO Y HOSPITALIDAD | TECNICO EN ELECTRICIDAD Y ENERGIAS RENOVABLES | ADMINISTRACION EN TURISMO Y HOSPITALIDAD,
first_ingreso,inst_type_generic,152 || INSTITUTOS PROFESIONALES || IP LATINOAMERICANO DE COMERCIO EXTERIOR IPLACEX || TECNICO EN ADMINISTRACION DE EMPRESAS,2227,7,2,1,,,I152S10C326J4V6 | I152S9C326J2V1 | I152S10C326J2V1 | I152S10C476J4V1 | I152S12C326J2V1 | I152S9C326J1V5 | I152S12C326J1V5,TECNICO EN ADMINISTRACION DE EMPRESAS | TECNICO EN ADMINISTRACION EN CENTROS DE SALUD,
first_ingreso,inst_type_generic,23 || UNIVERSIDADES || UNIVERSIDAD ADOLFO IBANEZ || INGENIERIA CIVIL PLAN COMUN Y LICENCIATURA EN CIENCIAS DE LA INGENIERIA,2208,2,1,1,1,1,I23S2C253J1V1 | I23S1C253J1V1,"INGENIERIA CIVIL, PLAN COMUN",Ingeniería Civil
first_ingreso,inst_type_generic,13 || UNIVERSIDADES || UNIVERSIDAD SANTO TOMAS || DERECHO,2201,17,1,1,1,1,I13S5C9J1V1 | I13S9C9J1V1 | I13S17C9J1V1 | I13S11C9J1V1 | I13S17C9J2V1 | I13S1C9J2V1 | I13S1C9J1V1 | I13S10C9J1V1,DERECHO,Derecho
first_ingreso,inst_type_generic,143 || INSTITUTOS PROFESIONALES || IP AIEP || TECNICO EN DEPORTE RECREACION Y PREPARACION FISICA,2188,61,2,1,,,I143S15C202J2V2 | I143S9C42J2V2 | I143S21C42J2V1 | I143S2C42J2V2 | I143S23C202J1V1 | I143S23C42J2V1 | I143S23C202J2V2 | I143S10C42J1V2,PERSONAL TRAINER | TECNICO DEPORTIVO,
first_ingreso,inst_type_generic,143 || INSTITUTOS PROFESIONALES || IP AIEP || TECNICO EN CONSTRUCCION Y OBRAS CIVILES,2181,34,1,1,,,I143S31C26J2V2 | I143S27C26J2V2 | I143S20C26J2V2 | I143S23C26J2V2 | I143S31C26J1V1 | I143S21C26J2V2 | I143S12C26J2V2 | I143S6C26J2V2,TECNICO EN CONSTRUCCION,
first_ingreso,inst_type_generic,70 || UNIVERSIDADES || UNIVERSIDAD DE CHILE || INGENIERIA COMERCIAL,2177,1,1,1,1,1,I70S1C58J1V1,INGENIERIA COMERCIAL,Ingeniería Comercial
first_ingreso,inst_type_generic,39 || UNIVERSIDADES || UNIVERSIDAD SAN SEBASTIAN || ODONTOLOGIA,2136,4,1,1,1,1,I39S2C18J1V1 | I39S6C18J1V1 | I39S7C18J1V1 | I39S8C18J1V1,ODONTOLOGIA,Odontología
first_ingreso,inst_type_generic,116 || INSTITUTOS PROFESIONALES || IP SANTO TOMAS || ADMINISTRACION DE EMPRESAS E ING ASOCIADAS,2114,18,2,1,,,I116S34C51J1V1 | I116S39C51J2V1 | I116S8C51J2V1 | I116S40C221J4V1 | I116S36C51J1V1 | I116S10C51J1V1 | I116S6C51J2V1 | I116S10C51J2V1,INGENIERIA DE EJECUCION EN ADMINISTRACION | INGENIERIA EN ADMINISTRACION DE EMPRESAS,
first_ingreso,inst_type_generic,111 || INSTITUTOS PROFESIONALES || IP DUOC UC || DISENO GRAFICO,2111,7,1,1,,,I111S4C39J1V1 | I111S10C39J1V1 | I111S9C39J1V1 | I111S3C39J1V1 | I111S6C39J1V1 | I111S9C39J2V1 | I111S22C39J1V1,DISEÑO GRAFICO,
first_ingreso,inst_type_generic,117 || INSTITUTOS PROFESIONALES || IP IACC || ADMINISTRACION DE EMPRESAS E ING ASOCIADAS,2106,2,1,1,,,I117S1C2J4V1 | I117S1C2J4V2,INGENIERIA EN ADMINISTRACION DE EMPRESAS,
first_ingreso,inst_type_generic,218 || CENTROS DE FORMACION TECNICA || CFT DE ENAC || TECNICO EN ENFERMERIA,2102,2,1,1,1,1,I218S1C10J1V2 | I218S1C10J3V2,TECNICO EN ENFERMERIA,Técnico en Enfermería
first_ingreso,inst_type_generic,116 || INSTITUTOS PROFESIONALES || IP SANTO TOMAS || INGENIERIA EN COMPUTACION E INFORMATICA,2098,13,1,1,,,I116S2C8J1V1 | I116S25C8J1V1 | I116S2C8J2V1 | I116S8C8J1V1 | I116S31C8J1V1 | I116S31C8J2V1 | I116S9C8J2V1 | I116S36C8J1V1,INGENIERIA EN INFORMATICA,
first_ingreso,inst_type_generic,20 || UNIVERSIDADES || UNIVERSIDAD ANDRES BELLO || KINESIOLOGIA,2094,3,1,1,1,1,I20S4C21J1V1 | I20S2C21J1V1 | I20S3C21J1V1,KINESIOLOGIA,Kinesiología
first_ingreso,inst_type_generic,260 || CENTROS DE FORMACION TECNICA || CFT SANTO TOMAS || TECNICO DENTAL Y ASISTENTE DE ODONTOLOGIA,2080,13,1,1,1,1,I260S8C276J1V1 | I260S35C276J1V1 | I260S3C276J1V1 | I260S2C276J1V1 | I260S42C276J1V1 | I260S41C276J1V1 | I260S45C276J1V1 | I260S34C276J1V1,TECNICO EN ODONTOLOGIA MENCION HIGIENISTA DENTAL,Técnico en Odontología
first_ingreso,inst_type_generic,39 || UNIVERSIDADES || UNIVERSIDAD SAN SEBASTIAN || MEDICINA VETERINARIA,2071,3,1,1,1,0,I39S6C17J1V1 | I39S2C17J1V1 | I39S8C17J1V1,MEDICINA VETERINARIA,Medicina Veterinaria
first_ingreso,inst_type_generic,143 || INSTITUTOS PROFESIONALES || IP AIEP || INGENIERIA INDUSTRIAL,2068,28,1,1,,,I143S6C707J1V1 | I143S28C707J4V1 | I143S23C707J1V1 | I143S5C707J2V1 | I143S17C707J1V1 | I143S0C707J2V1 | I143S29C707J2V1 | I143S31C707J2V1,INGENIERIA INDUSTRIAL,
first_ingreso,inst_type_generic,20 || UNIVERSIDADES || UNIVERSIDAD ANDRES BELLO || ENFERMERIA,2052,3,1,1,1,1,I20S4C31J1V1 | I20S1C31J1V1 | I20S3C31J1V1,ENFERMERIA,Enfermería
first_ingreso,inst_type_generic,152 || INSTITUTOS PROFESIONALES || IP LATINOAMERICANO DE COMERCIO EXTERIOR IPLACEX || INGENIERIA EN SEGURIDAD PRIVADA,2024,3,2,1,,,I152S10C325J4V2 | I152S10C472J4V1 | I152S10C325J4V1,INGENIERIA EN ADMINISTRACION MENCION SEGURIDAD PRIVADA | INGENIERIA EN ADMINISTRACION DE SEGURIDAD PRIVADA,
first_ingreso,inst_type_generic,260 || CENTROS DE FORMACION TECNICA || CFT SANTO TOMAS || TECNICO AGROPECUARIO,2024,12,2,1,1,1,I260S25C43J1V1 | I260S8C43J2V1 | I260S21C43J1V1 | I260S41C43J1V1 | I260S34C50J1V1 | I260S5C43J1V1 | I260S41C43J2V1 | I260S1C43J2V1,TECNICO AGRICOLA | TECNICO AGRICOLA Y GANADERO,Técnico Agrícola y Ganadero
first_ingreso,inst_type_generic,143 || INSTITUTOS PROFESIONALES || IP AIEP || TECNICO EN CONTABILIDAD GENERAL,2016,34,1,1,,,I143S28C9J4V1 | I143S25C9J2V1 | I143S20C9J1V1 | I143S30C9J2V2 | I143S8C9J2V2 | I143S23C9J2V2 | I143S12C9J2V2 | I143S22C9J2V2,CONTABILIDAD GENERAL,
first_ingreso,inst_type_generic,13 || UNIVERSIDADES || UNIVERSIDAD SANTO TOMAS || KINESIOLOGIA,2005,12,1,1,1,1,I13S17C31J1V1 | I13S9C31J1V1 | I13S16C31J1V1 | I13S3C31J1V1 | I13S4C31J1V1 | I13S2C31J1V1 | I13S11C31J1V1 | I13S5C31J1V1,KINESIOLOGIA,Kinesiología
first_ingreso,inst_type_generic,218 || CENTROS DE FORMACION TECNICA || CFT DE ENAC || TECNICO EN PELUQUERIA Y ESTETICA,2000,4,2,1,1,0,I218S1C152J2V2 | I218S1C152J1V2 | I218S1C163J1V1 | I218S1C163J2V1,TECNICO EN COSMETOLOGIA Y ESTETICA INTEGRAL | TECNICO ESTILISTA Y ADMINISTRADOR DE SALON,Técnico en Cosmetología y Estética Integral
first_ingreso,inst_type_generic,456 || CENTROS DE FORMACION TECNICA || CFT CEDUC UCN || TECNICO EN MANTENIMIENTO INDUSTRIAL,1988,13,2,1,1,1,I456S3C10J1V1 | I456S1C10J2V1 | I456S1C10J1V1 | I456S4C10J2V1 | I456S2C10J1V1 | I456S2C10J2V1 | I456S6C10J1V1 | I456S5C10J1V1,MAQUINARIA PESADA | MANTENIMIENTO INDUSTRIAL Y MECATRONICA,"Técnico en Maquinaria Pesada, Mantenimiento Industrial y Mecatrónica"
first_ingreso,inst_type_generic,86 || UNIVERSIDADES || PONTIFICIA UNIVERSIDAD CATOLICA DE CHILE || BACHILLERATO Y O LICENCIATURA EN CIENCIAS BASICAS,1982,3,3,1,,,I86S5C301J1V1 | I86S5C1140J1V1 | I86S5C1311J1V1,COLLEGE CIENCIAS NATURALES Y MATEMATICAS (LICENCIATURA) | LICENCIATURA EN INGENIERIA EN CIENCIA DE DATOS | BACHILLERATO EN CIENCIAS NATURALES Y MATEMATICA,
first_ingreso,inst_type_generic,117 || INSTITUTOS PROFESIONALES || IP IACC || TECNICO EN LOGISTICA,1979,1,1,1,,,I117S1C60J4V1,TECNICO DE NIVEL SUPERIOR EN LOGISTICA,
first_ingreso,inst_type_generic,111 || INSTITUTOS PROFESIONALES || IP DUOC UC || TECNICO VETERINARIO,1964,6,1,1,,,I111S12C110J1V1 | I111S2C110J1V1 | I111S20C110J1V1 | I111S2C110J2V1 | I111S15C110J1V1 | I111S20C110J2V1,TECNICO VETERINARIO Y PECUARIO,
first_ingreso,inst_type_generic,143 || INSTITUTOS PROFESIONALES || IP AIEP || TECNICO EN INSTRUMENTACION AUTOMATIZACION Y CONTROL INDUSTRIAL,1942,24,1,1,,,I143S28C654J4V1 | I143S5C654J2V1 | I143S32C654J1V1 | I143S2C654J2V1 | I143S33C654J2V1 | I143S9C654J2V1 | I143S23C654J2V1 | I143S17C654J2V1,TECNICO EN AUTOMATIZACION Y CONTROL INDUSTRIAL,
first_ingreso,inst_type_generic,139 || INSTITUTOS PROFESIONALES || IP DR VIRGINIO GOMEZ G || TECNICO EN ENFERMERIA,1942,6,2,1,,,I139S2C28J1V1 | I139S3C28J1V1 | I139S1C28J1V1 | I139S1C218J2V1 | I139S3C218J2V1 | I139S2C218J2V1,TECNICO EN ENFERMERIA | TECNICO EN ENFERMERIA MENCION ATENCION A PERSONAS MAYORES,
first_ingreso,inst_type_generic,143 || INSTITUTOS PROFESIONALES || IP AIEP || CONSTRUCCION CIVIL,1925,34,1,1,,,I143S10C23J2V2 | I143S17C23J2V2 | I143S17C23J1V1 | I143S2C23J2V2 | I143S23C23J2V2 | I143S9C23J2V2 | I143S22C23J1V1 | I143S31C23J2V1,CONSTRUCCION CIVIL,
first_ingreso,inst_type_generic,111 || INSTITUTOS PROFESIONALES || IP DUOC UC || TECNICO EN LOGISTICA,1903,20,2,1,,,I111S22C422J2V1 | I111S21C422J1V1 | I111S10C422J2V1 | I111S9C422J2V1 | I111S22C422J1V1 | I111S10C422J1V1 | I111S20C309J2V1 | I111S25C422J2V1,TECNICO EN GESTION LOGISTICA | TECNICO EN GESTION LOGISTICA PEV,
first_ingreso,inst_type_generic,4 || UNIVERSIDADES || UNIVERSIDAD CENTRAL DE CHILE || PSICOLOGIA,1887,4,1,1,1,1,I4S1C6J2V1 | I4S9C6J1V1 | I4S7C6J2V1 | I4S7C6J1V1,PSICOLOGIA,Psicología
first_ingreso,inst_type_generic,70 || UNIVERSIDADES || UNIVERSIDAD DE CHILE || DERECHO,1881,1,1,1,1,1,I70S1C21J1V1,DERECHO,Derecho
first_ingreso,inst_type_generic,20 || UNIVERSIDADES || UNIVERSIDAD ANDRES BELLO || TECNOLOGIA MEDICA,1864,3,1,1,1,1,I20S1C23J1V1 | I20S4C23J1V1 | I20S3C23J1V1,TECNOLOGIA MEDICA,Tecnología Médica
first_ingreso,inst_type_generic,39 || UNIVERSIDADES || UNIVERSIDAD SAN SEBASTIAN || TECNOLOGIA MEDICA,1861,4,1,1,1,1,I39S7C9J1V1 | I39S2C9J1V1 | I39S8C9J1V1 | I39S6C9J1V1,TECNOLOGIA MEDICA,Tecnología Médica
first_ingreso,inst_type_generic,430 || CENTROS DE FORMACION TECNICA || CFT INACAP || TECNICO AGROPECUARIO,1861,17,1,1,1,1,I430S22C331J2V1 | I430S28C331J1V1 | I430S10C331J2V1 | I430S20C331J1V1 | I430S29C331J2V1 | I430S33C331J1V1 | I430S10C331J1V1 | I430S22C331J1V1,TECNICO AGRICOLA,Tecnología Agrícola y Producción Ganadera
first_ingreso,inst_type_generic,117 || INSTITUTOS PROFESIONALES || IP IACC || INGENIERIA EN MINAS,1797,1,1,1,,,I117S1C115J4V1,INGENIERIA EN MINAS,
first_ingreso,inst_type_generic,100 || INSTITUTOS PROFESIONALES || IP INACAP || INGENIERIA EN LOGISTICA,1796,24,1,1,,,I100S30C119J1V1 | I100S34C119J1V1 | I100S23C119J1V1 | I100S15C119J2V1 | I100S13C119J2V1 | I100S20C119J2V1 | I100S40C119J2V1 | I100S38C119J1V1,INGENIERIA EN LOGISTICA,
first_ingreso,inst_type_generic,86 || UNIVERSIDADES || PONTIFICIA UNIVERSIDAD CATOLICA DE CHILE || INGENIERIA COMERCIAL,1785,1,1,1,1,1,I86S5C57J1V1,INGENIERIA COMERCIAL,Ingeniería Comercial
first_ingreso,inst_type_generic,9 || UNIVERSIDADES || UNIVERSIDAD DEL ALBA || PSICOLOGIA,1753,9,2,1,1,1,I9S1C7J4V2 | I9S8C7J1V1 | I9S1C7J2V1 | I9S2C7J1V1 | I9S1C7J1V1 | I9S2C7J2V1 | I9S9C7J2V1 | I9S9C7J1V1,ADVANCE PSICOLOGIA | PSICOLOGIA,Psicología
first_ingreso,inst_type_generic,367 || CENTROS DE FORMACION TECNICA || CFT SAN AGUSTIN || TECNICO ASISTENTE DEL EDUCADOR DE PARVULOS,1753,8,1,1,1,1,I367S3C16J1V1 | I367S1C16J1V1 | I367S3C16J2V1 | I367S4C16J1V1 | I367S2C16J1V1 | I367S1C16J2V1 | I367S2C16J2V1 | I367S4C16J2V1,TECNICO EN PARVULOS Y BASICA,Técnico de Párvulos y Básica
first_ingreso,inst_type_generic,13 || UNIVERSIDADES || UNIVERSIDAD SANTO TOMAS || MEDICINA VETERINARIA,1748,6,1,1,1,1,I13S10C1J1V1 | I13S1C1J1V1 | I13S6C1J1V1 | I13S16C1J1V1 | I13S11C1J1V1 | I13S7C1J1V1,MEDICINA VETERINARIA,Medicina Veterinaria
first_ingreso,inst_type_generic,31 || UNIVERSIDADES || UNIVERSIDAD AUTONOMA DE CHILE || INGENIERIA COMERCIAL,1747,8,1,1,1,1,I31S4C1J2V1 | I31S3C1J1V1 | I31S1C1J1V1 | I31S1C1J2V1 | I31S4C1J1V1 | I31S2C1J1V1 | I31S2C1J2V1 | I31S3C1J2V1,INGENIERIA COMERCIAL,Ingeniería Comercial
