school_rbd,area_income_va,program_income_full_va,institution_income_va,math_va,area_income_n,program_income_full_n,institution_income_n,math_n,complete_decomposition_input,decomposition_order,program_income_full_component_math_va,program_income_full_component_institution_income_va,program_income_full_component_area_income_va,program_income_full_component_residual_va,program_income_full_component_sum_va,reconstruction_error
13202,0.0433795517296255,0.0640262193506051,0.0900059373910699,0.230632790120831,297,297,297,296,TRUE,math_area_institution,0.0281378331428917,0.0213067445134822,0.029332837738482,-0.0147512826869237,0.0640261327079321,1.38777878078145e-17
13205,0.014412071296206,0.0210623486953441,0.0404364554651227,0.0796888372005991,33,33,33,33,TRUE,math_area_institution,0.0098403945584689,0.0112995260208963,0.009393172980187,-0.00947083150688109,0.0210622620526711,0
13208,-0.0074935246384495,-0.0120775799327989,-0.0133512020240782,-0.173222326956053,1,1,1,1,TRUE,math_area_institution,-0.0208175178914372,-0.00201612122346562,0.00634979679408103,0.0044061757453499,-0.0120776665754719,0
13220,-0.0293697454380722,-0.0305010236279419,-0.0209137308206291,-0.22335317668077,207,207,207,202,TRUE,math_area_institution,-0.0268943836835214,0.00208619359388622,-0.0142474360872656,0.00855451590628602,-0.0305011102706149,0
13300,0.0398631836233563,0.0642181910902486,0.029374648152191,0.505743537309827,145,145,145,145,TRUE,math_area_institution,0.0614867809027632,-0.0036532699637033,0.00146252633962539,0.00492206716889035,0.0642181044475756,0
13305,0.0485679413009032,0.0552730181387724,0.0574012390678864,-0.130882653380474,71,71,71,71,TRUE,math_area_institution,-0.0156850991231075,0.00868263903218798,0.0666037021550887,-0.00432831056806969,0.0552729314960995,0
13313,0.0389535515777351,0.0472871386637159,0.0459636143766454,0.0662889787845555,379,379,379,378,TRUE,math_area_institution,0.00821606260171215,0.00591816944131724,0.0385396483091069,-0.00538682833109336,0.047287052021043,0
13314,0.0079836054462078,0.0188269006993508,0.0598543218336065,-0.0575770898544537,208,208,208,206,TRUE,math_area_institution,-0.00679899258777193,0.021950872543809,0.0139681074229484,-0.0102931733223076,0.0188268140566778,0
13319,0.0034471067723055,0.0219879270415706,0.0168510318012474,0.608304535082291,145,145,145,145,TRUE,math_area_institution,0.0739192336217568,0.00210075662295937,-0.0489574185467861,-0.00507473129903244,0.0219878403988976,-3.46944695195361e-18
13324,-0.0023925462196936,-0.0115889653399712,-0.0003583113474088,-0.182793132925834,205,205,205,203,TRUE,math_area_institution,-0.021977691790739,0.00167839754317549,0.0129964541418618,-0.00428621187694243,-0.0115890519826442,0
13330,0.0413667273611207,0.0545078609300657,0.024664788843877,-0.0123123210288236,25,25,25,25,TRUE,math_area_institution,-0.00131199352883812,-0.00295539213686182,0.0481085318724851,0.0106666280806076,0.0545077742873928,0
13332,0.071879070233945,0.101566055241511,0.0798613547168602,0.191154383635079,76,76,76,76,TRUE,math_area_institution,0.023352257410251,0.00852452291093648,0.0652544264732177,0.00443476180443289,0.101565968598838,0
13333,-0.0288662599669562,-0.0383045394343895,-0.0090786116892919,-0.231164706008514,50,50,50,49,TRUE,math_area_institution,-0.0278412979212872,0.00674397863347103,-0.0129958167004234,-0.00421149008882284,-0.0383046260770625,6.93889390390723e-18
13341,-0.0440891684332143,-0.052807200060986,-0.0275865397099886,-0.0514109116795699,17,17,17,17,TRUE,math_area_institution,-0.00605152795422567,0.00299041449279264,-0.0459445148755481,-0.00380165836667783,-0.052807286703659,0
13344,-0.0089900297285603,-0.0120830322073221,-0.0074816084720065,-0.206158202564152,161,161,161,159,TRUE,math_area_institution,-0.0248100074844575,0.00101296318521341,0.00749991749338785,0.0042140079558612,-0.0120831188499951,0
13352,-0.0438919632243677,-0.0506313087818462,-0.0442955960120949,-0.0673050100151431,212,212,212,210,TRUE,math_area_institution,-0.00797821188242262,-0.00371061586118665,-0.044341132573981,0.0053985648930711,-0.0506313954245192,0
13356,0.0434377065180087,0.0454732463636261,0.0413847994349232,0.064098133278573,244,244,244,242,TRUE,math_area_institution,0.00795048812643087,0.00268125764680521,0.0438428790239025,-0.00900146507618544,0.0454731597209532,0
13360,-0.0280062357529976,-0.0286260889635163,-0.0256693452226648,-0.0085944229163114,176,176,176,175,TRUE,math_area_institution,-0.000861309609007398,-0.00152869677871826,-0.0313189014576101,0.00508273223914648,-0.0286261756061893,0
13361,0.0299619059912359,0.0293816039202783,0.0150360080229109,-0.0388017888359548,243,243,243,240,TRUE,math_area_institution,-0.004523049029625,-0.00310600748647523,0.0374012404947762,-0.000390666701070581,0.0293815172776053,0
13370,-0.0052006505358881,0.0013988165104108,0.0368893520328409,0.0173851643556284,108,108,108,106,TRUE,math_area_institution,0.00228793813070285,0.016382946292568,-0.00756726318653974,-0.00970489136899324,0.00139872986773785,-2.16840434497101e-18
13372,0.0510504649691093,0.0692117026968442,0.0646096554392618,-0.0915800095807779,133,133,133,133,TRUE,math_area_institution,-0.0109208293579555,0.0105770993743706,0.0660257274422893,0.00352961859546692,0.0692116160541712,0
13373,0.0226284271267842,0.0279853346607666,0.0537391891686195,0.0097401653856515,217,217,217,216,TRUE,math_area_institution,0.00136121071681929,0.0145003960887796,0.0248288863016385,-0.0127052450891438,0.0279852480180936,6.93889390390723e-18
13383,0.0392591227466917,0.041174138166226,0.0159891265242227,-0.187612462539928,87,87,87,87,TRUE,math_area_institution,-0.0225618913292165,-0.00475347295264096,0.0609092291848738,0.00758018662053673,0.041174051523553,0
13384,0.0242489072658663,0.0222934182105276,0.0698259028425645,0.0218890879101017,267,267,267,264,TRUE,math_area_institution,0.00283390412028086,0.020403390867054,0.0256230071283548,-0.026566970547835,0.0222933315678546,0
13387,-0.015562424170409,-0.0234738429417286,0.0273995614110236,-0.0085046920607194,149,149,149,147,TRUE,math_area_institution,-0.000850432427195485,0.0159580403408211,-0.0171371874088753,-0.0214443500891518,-0.0234739295844016,-3.46944695195361e-18
13388,0.0250532331732816,0.0275327642446354,0.0191871502245075,0.0259662800610015,180,180,180,179,TRUE,math_area_institution,0.00332814169346409,-0.000278902363296914,0.0261865489871758,-0.00170311071538054,0.0275326776019624,0
13394,0.0072418905672146,0.0045208128793155,-0.0120607555417014,-0.117967683076937,62,62,62,60,TRUE,math_area_institution,-0.0141195453438614,-0.00643929909003456,0.0183600812815627,0.00671948938897586,0.00452072623664254,8.67361737988404e-19
13415,0.0225268192493445,0.0306742416377455,0.0037056038748828,-0.0191815253018521,14,14,14,12,TRUE,math_area_institution,-0.00214467904473961,-0.00545888131697652,0.0272214333731235,0.0110562819836651,0.0306741549950725,0
13416,0.0017898152710553,0.006131558126595,0.0180846770846773,-0.158144588898818,63,63,63,62,TRUE,math_area_institution,-0.0189897932243876,0.00765436878486913,0.0156277453449081,0.00183915057853249,0.00613147148392204,8.67361737988404e-19
13417,0.0154900462484319,0.012930804691602,0.0264433053851348,-0.0354551607454034,94,94,94,93,TRUE,math_area_institution,-0.00411737049287614,0.00600457607814177,0.0206089336927628,-0.00956542122909939,0.012930718048929,0
13420,-0.0607947230911508,-0.0652483886208688,-0.0266996548356403,-0.17288192208949,294,294,294,286,TRUE,math_area_institution,-0.0207762539850714,0.00930017541323317,-0.0544583045675144,0.000685907875810937,-0.0652484752635418,0
13426,0.0218204266420583,0.0219358611136993,0.0023107293620325,-0.0969908749678795,54,54,54,54,TRUE,math_area_institution,-0.0115767349122601,-0.00533906916256297,0.0331644320079645,0.00568714653788497,0.0219357744710263,0
13427,0.0027606698095613,-0.0038603288137601,0.0075691129018952,-0.277640306472202,189,189,189,185,TRUE,math_area_institution,-0.0334750740925519,0.0038201205236649,0.0270987874951366,-0.00130424938268262,-0.00386041545643306,4.33680868994202e-19
13434,-0.0020851249959384,0.0026652749240389,0.0151812781113494,0.139858715262845,215,215,215,215,TRUE,math_area_institution,0.0171341922043936,0.00593410038355421,-0.0146369365070551,-0.00576616779952671,0.00266518828136595,-4.33680868994202e-19
13437,-0.0021632672532925,-0.003700937594,0.0054738694593665,-0.0083958607680861,1,1,1,1,TRUE,math_area_institution,-0.000837239888809575,0.00292438337475885,-0.00186776363726114,-0.00392040408536109,-0.00370102423667296,0
13439,0.0481430175002272,0.0688032176583654,0.0682746445786243,-0.0044115031178342,145,145,145,142,TRUE,math_area_institution,-0.000354255721551242,0.0124487735821484,0.055150190137873,0.00155842301722224,0.0688031310156925,0
13442,-0.0006217971573341,-0.0045989464695471,-0.003390473252257,-0.105472470074518,281,281,281,280,TRUE,math_area_institution,-0.0126048745797278,-0.000555935859338232,0.00830950994702714,0.0002522673798188,-0.00459903311222006,0
13445,-0.012162012358742,-0.0104462852171559,0.0042682990534,-0.154124723772025,49,49,49,46,TRUE,math_area_institution,-0.0185025048378563,0.00643352937280728,-0.000629967003557023,0.0022525706087772,-0.0104463718598289,0
13446,0.0366614199089515,0.0347002638928116,0.0470992275070397,-0.0791027856582886,231,231,231,231,TRUE,math_area_institution,-0.00940833923159395,0.00795454565956138,0.0485359467075706,-0.0123819758853994,0.0347001772501386,0
13450,0.0328358870318944,0.0389239227272425,0.0593099005645194,0.329039250298046,222,222,222,221,TRUE,math_area_institution,0.0400666724674758,0.0116573925579298,0.00877515381932994,-0.021575382760166,0.0389238360845695,0
13461,-0.0015060091979982,0.0207611465335462,0.0055162154543066,-0.107604518872612,82,82,82,77,TRUE,math_area_institution,-0.0128633217131663,0.00332285815667847,0.00748617074233634,0.0228153527050248,0.0207610598908732,3.46944695195361e-18
13462,0.0291403531880634,0.0378590516033329,0.0655483397803076,-0.15561177052182,61,61,61,60,TRUE,math_area_institution,-0.0186827647691099,0.0181981059533864,0.0465954900112553,-0.00825186623487183,0.03785896496066,0
13475,0.0186838332164975,0.0278608407047912,0.0717128905342143,-0.221252284072663,73,73,73,70,TRUE,math_area_institution,-0.0266397133060362,0.024346521052339,0.0403651447728227,-0.0102111984570072,0.0278607540621182,0
13486,0.0316035043372723,0.0322503093972884,0.053420389871402,-0.0618086149196151,368,368,368,362,TRUE,math_area_institution,-0.00731193840971653,0.0119839101403838,0.0412685376393914,-0.0136902866154433,0.0322502227546154,0
13489,0.0323726511534384,0.0459605202743209,0.0547243632516508,0.0479856198962287,218,218,218,212,TRUE,math_area_institution,0.00599732790801566,0.0116184606230271,0.0326230135430501,-0.00427836844244494,0.0459604336316479,0
13491,0.0064786690087677,0.0049390062694466,0.0178147791481415,-0.297839274621013,184,184,184,181,TRUE,math_area_institution,-0.0359235946991833,0.00690373161605285,0.0330902456789288,0.000868537030975242,0.00493891962677364,8.67361737988404e-19
13503,0.0520626046510985,0.0570275292856679,0.0435729987581668,0.0252153023544838,149,149,149,148,TRUE,math_area_institution,0.0032371081131355,0.00109135075199962,0.0570500736817063,-0.00435108990384651,0.0570274426429949,0
13504,-0.0216392053876507,-0.0188986829648899,0.0191076688625921,-0.240839872975364,128,128,128,124,TRUE,math_area_institution,-0.0290141224693731,0.0158956570322789,-0.00391577443545991,-0.00186452973500872,-0.0188987696075629,0
13513,-0.0252363734592827,-0.034420159585933,-0.0262361568951955,0.0065097570962012,101,101,101,101,TRUE,math_area_institution,0.000969620354070124,-0.00271422522082685,-0.029470469587084,-0.00320517177476528,-0.034420246228606,0
13525,-0.0104692162871891,-0.0163810919398985,-0.0144125760787315,0.200753222182001,2,2,2,2,TRUE,math_area_institution,0.0245158294208959,-0.00372555060337264,-0.0294786387545338,-0.00769281864556099,-0.0163811785825715,3.46944695195361e-18
13527,0.0065049882485689,0.0160359037811003,-0.006339943601095,0.169514621600893,55,55,55,55,TRUE,math_area_institution,0.0207290836484555,-0.00560497457475059,-0.00741384425992428,0.00832555232464671,0.0160358171384273,0
13528,0.0173784366470223,0.036291356574665,0.0349801257262772,-0.158734657287452,4,4,4,4,TRUE,math_area_institution,-0.0190613213637583,0.00958294424449045,0.0334543997574996,0.0123152472937603,0.036291269931992,0
13535,0.0014701336422683,-0.0068905879358234,0.0272277653813884,-0.127861870946625,119,119,119,116,TRUE,math_area_institution,-0.0153189196240887,0.0112596857705513,0.0126367646611008,-0.0154682053860598,-0.00689067457849636,8.67361737988404e-19
13542,0.0222695990144452,0.0152506733138454,0.0017012836201471,0.221529135801126,115,115,115,112,TRUE,math_area_institution,0.0270342874056428,-0.0076109814685339,0.0060510367842362,-0.0102237560501727,0.0152505866711724,3.46944695195361e-18
13545,-0.0053697313471953,-0.0053558014258651,0.0271746970349779,-0.169883622902422,43,43,43,42,TRUE,math_area_institution,-0.0204127999071059,0.0136297577595564,0.00848195788834487,-0.00705480380933349,-0.00535588806853806,0
13551,-0.040746454060178,-0.0462044586551988,-0.0034024647908322,-0.153377871197114,151,151,151,148,TRUE,math_area_institution,-0.0184119713063258,0.0122924892469559,-0.0332891634799173,-0.00679589975858455,-0.0462045452978718,0
13553,-0.0068798303274681,-0.0084561095474979,0.0129624636277737,-0.0210206685765265,63,63,63,62,TRUE,math_area_institution,-0.00236762014615685,0.00749437838854629,-0.00615102855288583,-0.00743192587967447,-0.00845619619017086,0
13558,0.0343591327435297,0.0407043114001224,0.0463628204842401,-0.0326909123089411,291,291,291,286,TRUE,math_area_institution,-0.00378228806645404,0.00810426391621684,0.0418853310697536,-0.00550308216206696,0.0407042247574494,0
13561,-0.0386210103592454,-0.0434682760747111,-0.0062848873074707,-0.0891399024601867,265,265,265,264,TRUE,math_area_institution,-0.0106250393689255,0.0100848320673961,-0.0364369785615664,-0.00649117685428832,-0.0434683627173841,0
13565,-0.0021284851767298,-0.0021932167674403,0.033157090681722,-0.0305207200973315,135,135,135,132,TRUE,math_area_institution,-0.00351921718524223,0.0142001313635169,9.081047995077e-05,-0.0129650280683387,-0.00219330341011326,8.67361737988404e-19
13573,-0.009910107275595,-0.00300064431171,0.0235778992634542,0.170398273482924,151,151,151,151,TRUE,math_area_institution,0.0208362000034248,0.0115882388100208,-0.0262083778753166,-0.00921679189251199,-0.00300073095438296,-8.67361737988404e-19
13574,0.100751849509094,0.127242770370727,0.105570894077584,0.0794379955761764,95,95,95,95,TRUE,math_area_institution,0.00980998751579845,0.0105013558062813,0.107866916121502,-0.00093557571552777,0.127242683728054,0
13576,-0.0296210420079453,-0.0341799729234336,-0.005137162917561,-0.298091795364492,161,161,161,153,TRUE,math_area_institution,-0.035954205284806,0.00896493636629109,-0.00805182586140426,0.000861035213812617,-0.0341800595661066,0
13582,0.0014173674672628,0.0022936956564618,-0.0113679402633574,-0.234912068446564,179,179,179,176,TRUE,math_area_institution,-0.0282955535091214,-0.00364319006905361,0.0218611738536419,0.0123711787383219,0.00229360901378884,8.67361737988404e-19
13584,-0.0023592243501714,-0.0035271281382422,-0.0103736596764874,-0.0264032495396203,4,4,4,4,TRUE,math_area_institution,-0.00302009706022004,-0.00329379783413502,-0.000529410636266709,0.00331609074970661,-0.00352721478091516,0
13586,0.0001004737729249,0.0011553798936577,0.0557799783129324,-0.257927749803634,171,171,171,169,TRUE,math_area_institution,-0.0310855163261955,0.0239645805422403,0.0223557137854921,-0.0140794847505521,0.00115529325098475,-8.67361737988404e-19
13590,-0.0201389877547322,-0.0259689830349882,-0.0195408310105471,-0.0822011062079532,48,48,48,45,TRUE,math_area_institution,-0.00978391790749031,-0.00108784471392919,-0.0159640074627255,0.000866700406483869,-0.0259690696776612,0
13591,0.0048962200808342,0.0059272427224146,0.0199496951467208,-0.0153930523235752,19,19,19,18,TRUE,math_area_institution,-0.00168544003378433,0.00658772058405351,0.0067889404859478,-0.00576406495647533,0.00592715607974165,-1.73472347597681e-18
13604,0.038227384984169,0.0484043071645053,0.0409588807958121,0.0156745209401259,108,108,108,106,TRUE,math_area_institution,0.00208057379295064,0.00442849908039799,0.0421014570126015,-0.000206309364117828,0.0484042205218324,0
13606,0.0008639179233409,-0.0050670307601721,0.013790681231093,-0.212421983995202,204,204,204,203,TRUE,math_area_institution,-0.025569303592871,0.00653536146623987,0.019279494438899,-0.00531266971511292,-0.00506711740284506,-8.67361737988404e-19
13610,-0.0306100674972095,-0.0471753294184314,-0.0641460684295889,-0.111082287832341,43,43,43,43,TRUE,math_area_institution,-0.0132848971570338,-0.015611473931666,-0.0253991310200912,0.00712008604768663,-0.0471754160611044,0
13611,0.0012445148256567,0.0019067898835107,0.0113363707169191,0.034055850508227,1,1,1,1,TRUE,math_area_institution,0.00430876009896386,0.00396797903509025,-0.00166380168301333,-0.00470623421020303,0.00190670324083774,-4.33680868994202e-19
13612,0.0083823361358161,0.0170394633705267,0.021102474760604,-0.118018967834564,2,2,2,2,TRUE,math_area_institution,-0.0141257620864658,0.00656772006897917,0.0196649626793445,0.00493245606599595,0.0170393767278537,0
13621,-0.0361010744293111,-0.0496258637696297,-0.0358522030007171,-0.0356890784266444,78,78,78,76,TRUE,math_area_institution,-0.0041457260137401,-0.0029359116842041,-0.0381993793655584,-0.00434493334880008,-0.0496259504123027,0
13626,-0.0153106136329828,-0.0216581145419124,-0.029226853895164,-0.250665865099136,36,36,36,33,TRUE,math_area_institution,-0.0302052300555827,-0.0055063424791543,0.00415284502671379,0.00990052632343781,-0.0216582011845854,0
13627,-0.0518308668293179,-0.0663206215810141,-0.0182102941535141,-0.2981908498061,90,90,90,90,TRUE,math_area_institution,-0.0359662126724938,0.0106549347853306,-0.0333687734472887,-0.00764065688923519,-0.066320708223687,0
13633,-0.0170845286944576,-0.0154613739243419,0.0262590213986888,-0.217594581568055,110,110,110,109,TRUE,math_area_institution,-0.026196326302825,0.0172130465551541,-0.00073823205298264,-0.00573994876636128,-0.0154614605670149,0
14202,0.011984993594133,0.0073793970140403,-0.0032718397072526,-0.237689598059178,96,96,96,95,TRUE,math_area_institution,-0.0286322458808262,-0.00367468545757109,0.0341521816001008,0.00553406010966385,0.00737931037136735,-8.67361737988404e-19
14206,-0.0155927951607008,-0.0252424151601349,-0.0132689298235252,-0.0770788259719906,33,33,33,33,TRUE,math_area_institution,-0.0091629946693182,-1.49083567430452e-05,-0.0112243113056405,-0.0048402874711061,-0.0252425018028079,3.46944695195361e-18
14208,-0.0034171278273244,-0.0051336449434254,0.0033558113118268,0.0102346599629295,7,7,7,7,TRUE,math_area_institution,0.00142115339079217,0.00235335724638182,-0.00491336744044598,-0.00399487478282636,-0.00513373158609836,0
14210,-0.0099605833766259,-0.0096854345270488,0.0170387601711334,-0.186824129850589,294,294,294,292,TRUE,math_area_institution,-0.0224663295747493,0.0110836618426246,0.00471634462473124,-0.00301919806232834,-0.00968552116972176,0
14211,-0.0036698979675695,-0.0089946896397137,-0.0008215473859791,-0.322407038820131,119,119,119,118,TRUE,math_area_institution,-0.0389017011280476,0.00271837659785155,0.0236487714265644,0.00353977682124503,-0.00899477628238665,-1.73472347597681e-18
14217,0.0834758505781961,0.131952664471501,0.0839753385164154,0.197878748748086,100,100,100,100,TRUE,math_area_institution,0.0241673855110733,0.00650968238565195,0.0778948542805408,0.0233806556515621,0.131952577828828,0
14225,0.0076193613983809,0.0099019987204536,0.0154771195634689,0.071210319741342,3,3,3,3,TRUE,math_area_institution,0.00881262796367397,0.00341963116105348,0.00238289600123873,-0.00471324304818553,0.00990191207778064,0
14232,0.0285254439647506,0.0341838496964109,0.0493917821192989,-0.0667586185095432,101,101,101,97,TRUE,math_area_institution,-0.00791197825846255,0.0113540319281686,0.0381879894630455,-0.00744628007901359,0.034183763053738,0
14233,-0.0182349552865378,-0.0157927560605906,0.0444785613926291,0.0711554367660902,66,66,66,63,TRUE,math_area_institution,0.00880597504482845,0.0232060934044386,-0.0270936434366356,-0.020711267715895,-0.0157928427032636,0
14237,-0.0077878718378575,-0.0112944633828285,0.0188111662881197,-0.201432355590661,60,60,60,59,TRUE,math_area_institution,-0.0242371399194844,0.0112037428543064,0.00846084282517777,-0.00672199578550127,-0.0112945500255015,0
14249,0.0522729424461049,0.0872549611807772,0.0461964511800278,0.714596761179803,78,78,78,78,TRUE,math_area_institution,0.0868039861500585,-0.00199843045094123,-0.00250086966202106,0.00495018850100804,0.0872548745381043,0
14260,0.0225392016186091,0.0219322502619522,0.029737641656695,-0.0968075249235595,57,57,57,56,TRUE,math_area_institution,-0.0115545092045687,0.00548705869046926,0.033968138465289,-0.00596852433191032,0.0219321636192792,0
14265,0.0823236596702613,0.0949590663645202,0.0808155935119215,-0.144214075158988,84,84,84,83,TRUE,math_area_institution,-0.017301135184945,0.00762248249692276,0.106251102941883,-0.00161347053201355,0.0949589797218472,0
14266,-0.0260873902703645,-0.0339424847282135,0.0090564292851169,-0.0709318502283864,47,47,47,45,TRUE,math_area_institution,-0.00841785775609603,0.0122328726036441,-0.0237242785034837,-0.0140333077149508,-0.0339425713708865,0
14270,0.0339284462219867,0.0482220529233857,0.0662653897816748,-0.0867452193178113,113,113,113,112,TRUE,math_area_institution,-0.0103347556783299,0.0165794325319097,0.0460824131645929,-0.00410512373745997,0.0482219662807128,0
14280,0.0263513952297824,0.0591567143316645,0.046829390614264,0.39917391451331,160,160,160,160,TRUE,math_area_institution,0.0485684023234315,0.00824422480349023,-0.0047018715779067,0.00704587213997648,0.0591566276889915,6.93889390390723e-18
14284,0.0330731645301839,0.0353626535298659,0.0256484680585846,-0.0841560435128948,287,287,287,286,TRUE,math_area_institution,-0.0100208955709312,0.000464400462822008,0.0448825859736698,3.64760216322868e-05,0.035362566887193,0
14288,0.0484620983812776,0.0625644833907739,0.0448898332789844,0.0320114173337847,131,131,131,131,TRUE,math_area_institution,0.00406093373874469,0.00270968431291595,0.0523550347044114,0.00343874399202889,0.0625643967481009,1.38777878078145e-17
14292,0.0007199261074413,0.0026788870050382,0.0035112244513985,-0.146563622235451,1,1,1,1,TRUE,math_area_institution,-0.0175859474778595,0.00204822162480262,0.0134033367881423,0.00481318942727984,0.00267880036236525,-4.33680868994202e-19
14299,0.0005071452856986,-0.008969489225463,0.0204182391581242,-0.16858108072896,124,124,124,122,TRUE,math_area_institution,-0.0202549056360108,0.00905833678336708,0.0150703035612292,-0.0128433105767214,-0.00896957586813596,0
14307,-0.0217030201827505,-0.0323842378744387,-0.0384887738011192,0.0547587449688966,3,3,3,3,TRUE,math_area_institution,0.00681836669522198,-0.0090442393219423,-0.0296261246074358,-0.000532327282955512,-0.0323843245171117,0
14313,-0.0020981427802518,0.0005971443374082,0.0071426449089121,0.0057774811988997,146,146,146,145,TRUE,math_area_institution,0.00088085380861727,0.00349255324134894,-0.0030227722027882,-0.000753577152442765,0.000597057694735244,4.33680868994202e-19
14314,0.0284438818902601,0.0296454892570725,0.0403499415735219,0.0517973410075573,93,93,93,92,TRUE,math_area_institution,0.00645938505960185,0.00703409921811333,0.0278125007314936,-0.0116605823948093,0.0296454026143995,0
14315,-0.0684837494313338,-0.0864464822647789,-0.0489533814861124,-0.212546366915205,51,51,51,51,TRUE,math_area_institution,-0.025584381300826,0.00297597821973852,-0.0597858493784712,-0.00405231644789313,-0.0864465689074519,0
14316,0.0050670060686148,0.0062243463231738,-0.0071479085384094,-0.0087882923984142,88,88,88,88,TRUE,math_area_institution,-0.000884810483825779,-0.00442455745705964,0.00641084738639359,0.00512278023499267,0.00622425968050084,0
14324,0.0333974656717731,0.0389772171516114,0.0168546845275462,-0.157562394152395,13,13,13,13,TRUE,math_area_institution,-0.0189192195285836,-0.00274631420778191,0.0516189928314796,0.0090236714138244,0.0389771305089384,0
14332,0.027023909690838,0.036760964703647,0.0266710076012329,0.259128405448906,60,60,60,60,TRUE,math_area_institution,0.0315920740137819,0.000739266944850272,0.00821128305351507,-0.00378174595117316,0.036760878060974,0
14334,0.0619185788654931,0.0990168494225814,0.0874886573932106,0.424003501335878,290,290,290,289,TRUE,math_area_institution,0.0515782469125859,0.0133399707571455,0.0337013716440722,0.000397173466104822,0.0990167627799084,0
14336,-0.0065434387122468,-0.0026095529923437,0.0511435796782283,-0.265530957752832,54,54,54,51,TRUE,math_area_institution,-0.0320071778290486,0.0242225417207818,0.0154391917953121,-0.010264195322062,-0.00260963963501666,4.33680868994202e-19
14348,0.0323885797714452,0.0342560526101498,0.0111962166577489,0.0670789895792,246,246,246,245,TRUE,math_area_institution,0.0083118277762447,-0.00604034777493827,0.0309851884168648,0.000999297549305667,0.0342559659674768,0
14359,-0.0209005210078906,-0.0226125379811402,0.0338927540952543,-0.0544571432119259,522,522,522,517,TRUE,math_area_institution,-0.00642079239509182,0.0205189143480008,-0.0192386361744733,-0.0174721104022488,-0.0226126246238132,0
14363,0.0804673701308539,0.0872755399288348,0.061009532373612,0.185106597367397,432,432,432,428,TRUE,math_area_institution,0.0226191442535874,-0.0017269180714598,0.0755720702884448,-0.00918884318441053,0.0872754532861618,0
14365,-0.0393814522708665,-0.0431517480671401,-0.006148029377281,-0.0369512440120387,45,45,45,42,TRUE,math_area_institution,-0.00429872583145608,0.0100692502875444,-0.0418304773148135,-0.00709188185108787,-0.0431518347098131,0
14373,0.0714396023448874,0.0846332352726879,0.0437570141529942,-0.0740387954012175,64,64,64,62,TRUE,math_area_institution,-0.00879448190953322,-0.00431706051178665,0.0877537946417271,0.00999089640960775,0.084633148630015,0
14375,-0.0279525157967927,-0.0345389661531059,-0.001182612650013,-0.0996182460077448,167,167,167,164,TRUE,math_area_institution,-0.0118952250492306,0.00886088700717829,-0.0233630522142718,-0.00814166253945473,-0.0345390527957789,0
14379,0.0362085918266873,0.052447847181522,0.0248205795298184,0.324852043333119,123,123,123,122,TRUE,math_area_institution,0.0395590988893444,-0.0032727307972033,0.0129841607317308,0.00317723171497708,0.052447760538849,0
14380,0.019575763198957,0.0479563713832919,0.0359079189525691,0.0469882308196083,11,11,11,11,TRUE,math_area_institution,0.00587642432081545,0.0080506149719495,0.0181174138317027,0.0159118316161513,0.047956284740619,0
14381,-0.0219319367877109,-0.032673678924651,0.0011163728339193,0.11109655734192,82,82,82,82,TRUE,math_area_institution,0.0136476410181284,0.00665387103279622,-0.0347733933616948,-0.0182018842565537,-0.032673765567324,0
14387,0.0345707210873179,0.039313747071256,0.0202212023338163,-0.195506529312393,57,57,57,57,TRUE,math_area_institution,-0.0235188107629274,-0.00153260342447088,0.0562477741083747,0.00811730050760662,0.039313660428583,0
14389,0.0086104610511612,0.0133572793818278,0.0078768670027241,0.073725209883614,15,15,15,15,TRUE,math_area_institution,0.00911748315684033,3.15486645789416e-05,0.00329491335033931,0.000913247567396254,0.0133571927391548,0
14397,0.0222418323891364,0.0294574460306369,0.0161282736222987,0.0270725205841889,41,41,41,41,TRUE,math_area_institution,0.00346224026211174,-0.000637390059267816,0.0228848043378181,0.00374770484730188,0.0294573593879639,0
14413,-0.0032476272665585,-0.0028318696636908,-0.0001586631815779,0.053446739776587,143,143,143,143,TRUE,math_area_institution,0.00665932531619161,0.000628198919490724,-0.00846791815255043,-0.00165156238949566,-0.00283195630636376,0
14416,-0.0074983838129786,-0.0074900664443248,0.0067207307548783,0.0796223255458145,302,302,302,301,TRUE,math_area_institution,0.00983233201011883,0.00457708509930263,-0.015585230168269,-0.00631434002815022,-0.00749015308699776,-8.67361737988404e-19
14417,0.0014095381003491,-0.0043720890426048,-0.0015858849559319,0.0010489616337041,1,1,1,1,TRUE,math_area_institution,0.000307662271854413,-0.00109567480935953,0.00138709458639051,-0.00497125773416315,-0.00437217568527776,0
14418,-0.015608174509193,-0.0269761867108174,-0.0221322260140417,-0.254431804932779,15,15,15,15,TRUE,math_area_institution,-0.0306617375968628,-0.00253186997788543,0.0041401646823107,0.00207716953894712,-0.0269762733534904,3.46944695195361e-18
14420,-0.0151980643732239,-0.0191061981395827,-0.0145638084161043,0.0381694355218177,76,76,76,75,TRUE,math_area_institution,0.00480740921800313,-0.00134262800939565,-0.0207698100730391,-0.00180125591782406,-0.0191062847822557,0
14421,0.0144407297461411,0.0213006913781597,0.0120029753116489,-0.005363850355916,8,8,8,8,TRUE,math_area_institution,-0.000469699333320539,0.000336049780042378,0.0168025620069902,0.00463169228177475,0.0213006047354867,0
