school_rbd,analysis_sample,outcome,va_raw,va_centered,va_se,va_resid_sd,va_se_method,n_students,n_total,noise_var,dev2,eb_tau2,eb_tau,eb_reliability,va_eb,va_eb_centered,eb_method
329,All,log_program_income_area_clp_m1,.12443093,.128758,.067254521,.47033378,stata_areg_centered_student_vce_unadjusted,89,565432,.0045231705885774,.0165786221232875,.0029624055981986,.0544279854321154,.3957485067658473,.0509557856155544,.0528903591831893,stata_normal_normal_weighted_by_n_students_regression
335,All,log_program_income_area_clp_m1,-.025283286,-.02095622,.073044993,.42561418,stata_areg_centered_student_vce_unadjusted,66,565432,.0053355709999364,.0004391631635608,.0029624055981986,.0544279854321154,.3570033686121022,-.0074814411332338,-.0055468675655989,stata_normal_normal_weighted_by_n_students_regression
336,All,log_program_income_area_clp_m1,-.012497825,-.0081707584,.033304542,.42212787,stata_areg_centered_student_vce_unadjusted,328,565432,.001109192538018,.0000667612933658,.0029624055981986,.0544279854321154,.7275780907374392,-.0059448647616717,-.0040102911940367,stata_normal_normal_weighted_by_n_students_regression
337,All,log_program_income_area_clp_m1,.14308731,.14741437,.052018337,.42927849,stata_areg_centered_student_vce_unadjusted,230,565432,.002705907379224,.0217309968694857,.0029624055981986,.0544279854321154,.5226256224732321,.0770425276274225,.0789771011950574,stata_normal_normal_weighted_by_n_students_regression
341,All,log_program_income_area_clp_m1,.021623129,.025950195,.041222777,.42827266,stata_areg_centered_student_vce_unadjusted,243,565432,.0016993173615341,.0006734126313912,.0029624055981986,.0544279854321154,.6354743994414602,.0164906847745823,.0184252583422172,stata_normal_normal_weighted_by_n_students_regression
342,All,log_program_income_area_clp_m1,.070714518,.075041585,.031712934,.45192212,stata_areg_centered_student_vce_unadjusted,422,565432,.001005710206661,.0056312394210594,.0029624055981986,.0544279854321154,.7465522035850557,.0560224604111814,.0579570339788164,stata_normal_normal_weighted_by_n_students_regression
344,All,log_program_income_area_clp_m1,.035980221,.040307287,.044146586,.43372148,stata_areg_centered_student_vce_unadjusted,246,565432,.001948921073956,.0016246773907901,.0029624055981986,.0544279854321154,.6031782847991665,.0243124803373242,.0262470539049591,stata_normal_normal_weighted_by_n_students_regression
350,All,log_program_income_area_clp_m1,-.0040382054,.00028886076,.049595494,.42581978,stata_areg_centered_student_vce_unadjusted,210,565432,.002459713007576,8.34405024399e-08,.0029624055981986,.0544279854321154,.5463557353842474,.0001578207573732,.0020923943250082,stata_normal_normal_weighted_by_n_students_regression
355,All,log_program_income_area_clp_m1,-.10159296,-.097265892,.12158509,.41138902,stata_areg_centered_student_vce_unadjusted,13,565432,.0147829331347202,.0094606537056001,.0029624055981986,.0544279854321154,.1669399295660162,-.0162375610658284,-.0143029874981935,stata_normal_normal_weighted_by_n_students_regression
356,All,log_program_income_area_clp_m1,.087282322,.091609389,.061353926,.43119091,stata_areg_centered_student_vce_unadjusted,270,565432,.0037643041884383,.0083922800670564,.0029624055981986,.0544279854321154,.4403944412889048,.0403442655376872,.0422788391053221,stata_normal_normal_weighted_by_n_students_regression
357,All,log_program_income_area_clp_m1,.15705608,.16138315,.055764738,.44988826,stata_areg_centered_student_vce_unadjusted,241,565432,.0031097060566627,.0260445217331153,.0029624055981986,.0544279854321154,.4878707386460653,.078734117605253,.0806686911728879,stata_normal_normal_weighted_by_n_students_regression
358,All,log_program_income_area_clp_m1,.12923828,.13356534,.057252008,.4202573,stata_areg_centered_student_vce_unadjusted,92,565432,.0032777924736099,.0178396990895564,.0029624055981986,.0544279854321154,.4747294178981102,.0634073944626146,.0653419680302496,stata_normal_normal_weighted_by_n_students_regression
361,All,log_program_income_area_clp_m1,.19673957,.20106663,.056709241,.40494698,stata_areg_centered_student_vce_unadjusted,200,565432,.003215938028634,.0404277889112981,.0029624055981986,.0544279854321154,.4794821682194627,.0964078628277837,.0983424363954186,stata_normal_normal_weighted_by_n_students_regression
364,All,log_program_income_area_clp_m1,.06585221,.070179269,.052035563,.44484806,stata_areg_centered_student_vce_unadjusted,117,565432,.0027076997848888,.004925129749524,.0029624055981986,.0544279854321154,.5224604126467843,.0366658897215559,.0386004632891908,stata_normal_normal_weighted_by_n_students_regression
365,All,log_program_income_area_clp_m1,.060068611,.064395674,.042682197,.45382655,stata_areg_centered_student_vce_unadjusted,236,565432,.0018217699360477,.004146802767365,.0029624055981986,.0544279854321154,.619209219434567,.0398743947904562,.0418089683580911,stata_normal_normal_weighted_by_n_students_regression
