school_rbd,exam_taking_va,area_income_va,program_income_full_va,institution_income_va,math_va,exam_taking_n,area_income_n,program_income_full_n,institution_income_n,math_n,complete_decomposition_input,decomposition_order,program_income_full_component_exam_taking_va,program_income_full_component_math_va,program_income_full_component_area_income_va,program_income_full_component_institution_income_va,program_income_full_component_residual_va,program_income_full_component_sum_va,reconstruction_error
20404,-0.319914748398383,0.0072076023221302,0.0170300818694501,0.0203003642993622,-0.0167211812586069,34,5,5,5,5,TRUE,exam_math_area_institution,-0.0413624996781582,0.0300293362523467,0.0334088940361105,0.00710779501022759,-0.0121535303937493,0.0170299952267771,0
20406,-0.201155413376813,0.0452998451727519,0.0613370827411496,0.0343285817392602,0.132551253256587,33,6,6,6,6,TRUE,exam_math_area_institution,-0.0271073562890757,0.0366898965254865,0.0571533872224367,-0.000388064853240254,-0.00501086650713055,0.0613369960984766,6.93889390390723e-18
20409,-0.190106261491157,-0.025892170417735,-0.0388042099172175,-0.021257627383099,-0.164579376640938,18,5,5,5,5,TRUE,exam_math_area_institution,-0.0257810837528648,0.000576657230433786,-0.00192624662536396,0.00110352944958303,-0.0127771528616785,-0.0388042965598905,0
20410,-0.0213659634040696,0.0081803199366887,0.0069270758075074,-0.0006847811851658,0.0012789798011247,16,8,8,8,7,TRUE,exam_math_area_institution,-0.0055265316007239,0.00457957331974847,0.0123971068582072,-0.00272309900319736,-0.00180006040919998,0.00692698916483445,0
20411,-0.107001488087152,,,,,4,,,,,FALSE,,,,,,,,
20424,-0.0188519474848935,0.0146888799199771,-0.006748616397799,-0.0151848359863013,-0.0280021661433732,99,78,78,78,76,TRUE,exam_math_area_institution,-0.00522476452360291,0.000889108430453808,0.022060894872304,-0.0104886217578969,-0.01398532006173,-0.00674870304047196,0
20425,-0.0238825746035085,,,,,1,,,,,FALSE,,,,,,,,
20436,0.066985004694588,0.0099834121822868,0.0156439839519886,0.018427716955625,-0.0008873817671675,97,86,86,86,84,TRUE,exam_math_area_institution,0.00507857761937968,-0.0038368867388871,0.00852335464168704,0.00420025156391266,0.00167860022322337,0.0156438973093156,0
20440,-0.008400278263123,-0.0139576057327129,-0.0104607562748104,0.0061488766826846,0.0292164988601331,58,40,40,40,37,TRUE,exam_math_area_institution,-0.00397021014786025,0.00668155501603796,-0.0162429173948996,0.00680644269855277,-0.00373571308931426,-0.0104608429174834,0
20441,0.0777209292456977,0.0155956770676212,0.0446148805267507,0.0472279976389567,0.225815597252217,132,122,122,122,122,TRUE,exam_math_area_institution,0.00636725226430459,0.0219462854075998,-0.00385456184652638,0.0127924412788864,0.0073633767798133,0.0446147938840778,0
20443,-0.304539726527998,0.0126314719060774,0.0165302351508276,0.0136007207970156,0.0368547431144802,73,9,9,9,9,TRUE,exam_math_area_institution,-0.0395169761971383,0.034936807129517,0.0343155347115593,0.00233569174639236,-0.0155409088821757,0.0165301485081546,0
20445,0.055450412042027,-0.0054207445411006,0.0033664066272053,0.0055788834966943,0.0723272611180864,67,60,60,60,60,TRUE,exam_math_area_institution,0.00369403574595936,0.00587554530006073,-0.014273789812185,0.00345189265356273,0.00461863609713451,0.00336631998453234,4.33680868994202e-19
20452,-0.191217090657635,-0.0326538960613533,-0.0522955749687405,-0.0450427882033046,0.0615704051520476,20,7,7,7,7,TRUE,exam_math_area_institution,-0.025914420884182,0.0273887279290205,-0.0276979101476825,-0.0076950854076196,-0.0183769731009498,-0.0522956616114135,0
20460,-0.178783801982171,-0.0034868933955506,-0.0056885788597168,0.0051909238632357,-0.0877100735962441,15,1,1,1,1,TRUE,exam_math_area_institution,-0.024422005043066,0.00860951542937229,0.0169699536178306,0.00431362223640519,-0.0111597517429318,-0.00568866550238976,0
20461,-0.0669141513916832,-0.0639927621493744,-0.0880679740904759,-0.0509127466910615,-0.201708840780544,244,162,162,162,161,TRUE,exam_math_area_institution,-0.0109938571861896,-0.0151872549412709,-0.051406496066245,0.000888092746919812,-0.0113685452863632,-0.0880680607331489,0
20464,-0.151389099445092,-0.0021141086488191,-0.0034772905477731,0.0030479140481423,-0.0438874566566482,7,1,1,1,1,TRUE,exam_math_area_institution,-0.0211337126936991,0.0112548633025439,0.0131538769637846,0.0026805586330434,-0.0094329633961188,-0.00347737719044606,4.33680868994202e-19
20466,-0.239164611163842,0.0132215548279998,0.0083141842974522,-0.0015298539146526,0.101701460150412,115,21,21,21,21,TRUE,exam_math_area_institution,-0.0316697476535919,0.0365571223529513,0.0252860429948234,-0.00455259752770878,-0.0173067225116948,0.00831409765477924,0
20469,-0.32190051713851,-0.0023966415627328,-0.0021138585139405,0.030728964138225,0.0546718836517907,38,5,5,5,4,TRUE,exam_math_area_institution,-0.0416008591984682,0.0386446463668903,0.0167787804579085,0.0139548355209997,-0.0298913483039438,-0.00211394515661346,0
20470,-0.300061341573745,-0.009383655503585,-0.0165562879393116,0.0025529070016152,0.16615197279787,59,4,4,4,4,TRUE,exam_math_area_institution,-0.038979418289267,0.0497938346994725,-0.00168765345520387,0.00402763606935005,-0.0297107736063363,-0.0165563745819846,0
20474,-0.0038823098214255,-0.0095200040766477,-0.0196451286383407,-0.0074788578528031,-0.178909010101684,24,17,17,17,16,TRUE,exam_math_area_institution,-0.0034279008805336,-0.0183164579988357,0.00517522539576997,0.00105480018317544,-0.00413088198058976,-0.0196452152810137,0
20475,-0.0285428408834456,-0.0252928987878091,-0.0317373972236128,-0.0074496842368747,-0.111864636821097,74,46,46,46,45,TRUE,exam_math_area_institution,-0.00638800002790733,-0.00812038011263451,-0.0166442778578001,0.00571858516872848,-0.00630341103667231,-0.0317374838662858,0
20478,-0.263668816250187,-0.0187719632379767,-0.0124629047021043,-0.0072106983919379,-0.251665819459536,503,240,240,240,230,TRUE,exam_math_area_institution,-0.0346110823880605,-0.00291404674622553,0.018331453128979,0.00528070570956101,0.0014499789509687,-0.0124629913447773,0
20484,-0.154558026764695,0.0011109217083967,0.0011821562965979,0.0106510452299995,-0.0009294347059833,9,2,2,2,2,TRUE,exam_math_area_institution,-0.0215140913251753,0.0166211299141642,0.0136599431158651,0.00451524824856938,-0.0121001602994985,0.00118206965392495,-1.0842021724855e-18
20494,-0.112022696170989,-0.0020685195935229,-0.0037588877699595,0.0026638107521772,-0.0116563636931952,14,3,3,3,3,TRUE,exam_math_area_institution,-0.0164084106929523,0.0114254169164812,0.00790404720762647,0.00220681429290752,-0.00888684213669529,-0.00375897441263246,4.33680868994202e-19
20498,-0.118310997090439,0.0084979964451482,0.0114344775253014,0.0056703546135006,-0.10918292249021,14,4,4,4,4,TRUE,exam_math_area_institution,-0.0171632198308123,0.000487845404767781,0.0283032083423575,0.00067796760736986,-0.000871410641054313,0.0114343908826284,0
20502,-0.0176477245349748,-0.0138926802795251,-0.0083061074448384,-0.023568915414676,0.630153838691081,27,22,22,22,22,TRUE,exam_math_area_institution,-0.00508021697439007,0.0785095346560576,-0.0635085871694823,-0.00864600516237458,-0.00958091943732204,-0.00830619408751136,0
20503,-0.0314213984536528,,,,,1,,,,,FALSE,,,,,,,,
20505,-0.142029198024074,-0.001165887026953,-0.0049810371157266,0.0021553718409795,-0.05386383754614,12,3,3,3,3,TRUE,exam_math_area_institution,-0.0200102074396485,0.00921206660613327,0.0143942856909319,0.00204865630869122,-0.0106259249245074,-0.00498112375839956,0
20509,-0.234586104867393,,,,,12,,,,,FALSE,,,,,,,,
20510,-0.141827588031704,-0.0061971213198435,-0.008598369896617,-0.0030080471576395,-0.256832185338107,17,4,4,4,3,TRUE,exam_math_area_institution,-0.0199860074106623,-0.0147781752008528,0.0247884794759669,0.00268838684250796,-0.00131114024624967,-0.00859845653928996,0
20513,0.0994250438485085,0.0339899249289447,0.0435027185494537,0.0345417197376531,0.1637838886178,132,126,126,126,125,TRUE,exam_math_area_institution,0.00897248128263779,0.0126153009049871,0.0207903571838852,0.00215400060877567,-0.00102950807350502,0.0435026319067808,0
20519,-0.0668128522494544,-0.004603913554536,-0.0067314048753717,0.0019795825367974,-0.164872029136427,70,54,54,54,53,TRUE,exam_math_area_institution,-0.0109816978574311,-0.0108459920238674,0.0140818569450867,0.00345762751432981,-0.00244328609616269,-0.00673149151804466,0
20520,0.020750437245864,-0.0126306259349508,0.0085445476007764,0.0289011904886023,-0.0084415111919809,55,45,45,45,45,TRUE,exam_math_area_institution,-0.000471136753760435,-0.000458579335119514,-0.0137277272828593,0.0157380830900487,0.00746382123979395,0.00854446095810345,0
20601,0.0300505144569831,0.0483437007769755,0.0461721479011637,0.0181461649537588,-0.0473405930783665,62,51,51,51,50,TRUE,exam_math_area_institution,0.000645187568449373,-0.00591177208734641,0.0589970777677502,-0.00759263959270385,3.42076023414836e-05,0.0461720612584908,0
20631,0.0081865551266753,-0.00423001235388,-0.0084167955028396,0.0035697175360962,-0.120088729436871,3,2,2,2,2,TRUE,exam_math_area_institution,-0.00197922823221167,-0.0124842257145337,0.00573804311085392,0.00350058684948735,-0.00319205815910848,-0.00841688214551256,0
20663,-0.225961001709642,,,,,6,,,,,FALSE,,,,,,,,
20665,-0.0830756781258044,-0.0253009120691267,-0.0332060861584551,0.0055054481682668,-0.184247585087825,18,11,11,11,11,TRUE,exam_math_area_institution,-0.0129337878951275,-0.0116322184399642,-0.00709390293557887,0.0115515335452367,-0.0130977970756942,-0.0332061728011281,0
22007,0.142004094994175,-0.0074454746666752,-0.0176906109260164,0.0266167034774406,-0.0212453147813033,194,174,174,174,169,TRUE,exam_math_area_institution,0.0140834098622085,-0.0131704576234707,-0.0151356547283634,0.0128833322806417,-0.0163513273597055,-0.0176906975686894,0
22012,-0.0878051511252898,-0.0420131041877506,-0.0738301100677728,-0.0849195623063724,-0.162308696703023,135,66,66,66,64,TRUE,exam_math_area_institution,-0.0135014848744867,-0.00860428013836421,-0.027776006115933,-0.0199662751898689,-0.00398215039179295,-0.0738301967104458,0
22014,0.038861166281806,0.003142539569145,-0.0106597825275295,0.011771859808006,-0.140162240995402,107,87,87,87,85,TRUE,exam_math_area_institution,0.00170276426413667,-0.0176882948555083,0.0137101713184345,0.0045288150037534,-0.0129133249010187,-0.0106598691702025,0
22021,-0.151212506608148,-0.0537693028848708,-0.07222616848156,-0.0565453766913782,-0.297370596095925,180,90,90,90,90,TRUE,exam_math_area_institution,-0.0211125155708653,-0.0186991280050996,-0.0261438717014054,-0.00380686684975175,-0.00246387299711089,-0.072226255124233,0
22022,-0.139383444559478,-0.0266711080364661,-0.0364951341034398,-0.017569631270909,-0.132983957228656,306,149,149,149,146,TRUE,exam_math_area_institution,-0.0196926273942304,-0.000376808927694579,-0.00886269227925544,0.00250861540416269,-0.010071707549095,-0.0364952207461128,0
22024,-0.257946123244647,-0.0340128872860183,-0.0438796171436913,-0.0273917112680644,-0.207557190833438,128,38,38,38,38,TRUE,exam_math_area_institution,-0.033924165360857,0.00176683152987015,-0.00314991606361164,0.0016208114020236,-0.0101932652937893,-0.0438797037863643,0
22027,-0.148253113863552,-0.0303163762560796,-0.0610283127237805,-0.0607121943918057,-0.22828047029372,195,100,100,100,100,TRUE,exam_math_area_institution,-0.0207572881867513,-0.010812570443794,-0.00483956074462368,-0.0132682576725625,-0.011350722318722,-0.0610283993664535,0
22029,0.0863888621158492,0.0185756711365682,0.0080617608933451,-0.004148533546426,0.0037854728864009,24,20,20,20,20,TRUE,exam_math_area_institution,0.00740769785056952,-0.00507724965608491,0.0167064404532203,-0.00773894345556286,-0.00323627094146988,0.00806167425067214,0
22050,-0.137275188293335,-0.0306985949881798,-0.0448239247784364,-0.0533901517076183,-0.0009538088357594,147,68,68,68,66,TRUE,exam_math_area_institution,-0.0194395652213129,0.0150219092497196,-0.0241917785612685,-0.0115041033436257,-0.00471047354462189,-0.0448240114211094,0
22065,0.0097025308215212,-0.0242909345030373,-0.0497672906721808,-0.0462934291862152,-0.057814249069339,302,260,260,260,259,TRUE,exam_math_area_institution,-0.00179725979242151,-0.00526930914297495,-0.0224564707803056,-0.0107684386385941,-0.00947589896055754,-0.0497673773148538,0
22066,-0.199239240568306,,,,,8,,,,,FALSE,,,,,,,,
22083,-0.0125331567851066,-0.0127495719007065,-0.0292463793054652,-0.0183045573739263,-0.0323495519244613,79,56,56,56,56,TRUE,exam_math_area_institution,-0.00446629557920622,-0.000207980194686168,-0.00964864183593456,-0.00312483765572223,-0.011798710682589,-0.0292464659481382,0
22084,-0.111391956628364,-0.0153165783240332,-0.0224933109317706,-0.0346847748979896,-0.037504839556249,63,24,24,24,23,TRUE,exam_math_area_institution,-0.0163327005803986,0.00831431845143808,-0.00534218528242917,-0.0086266043977082,-0.000506225765345619,-0.0224933975744436,0
22086,-0.126921794826756,-0.0432904769517798,-0.0651035545626913,-0.068540624132539,-0.0729008250335172,64,27,27,27,25,TRUE,exam_math_area_institution,-0.0181968072654615,0.00556829285314267,-0.0336751309938444,-0.0133122625967805,-0.00548773320242048,-0.0651036412053643,0
22089,-0.158756785825658,,,,,7,,,,,FALSE,,,,,,,,
22113,-0.0502156435985905,0.0065937201843088,-0.0125067345672115,-0.0546268901736193,-0.228108769872818,174,100,100,100,96,TRUE,exam_math_area_institution,-0.008989470558974,-0.0198475940148832,0.0308840029932104,-0.022702653396179,0.00814889376694137,-0.0125068212098845,0
22114,-0.038589069408777,-0.0688926176180366,-0.0919217604992994,-0.0845177561561099,-0.150730316131025,217,123,123,123,118,TRUE,exam_math_area_institution,-0.00759388778504305,-0.0117826922382101,-0.063086687734353,-0.0115723926940148,0.00211381330964863,-0.0919218471419724,0
22140,-0.300680623743602,0.0181954766756976,0.012964895316929,0.018006081617405,-0.018866571034993,598,180,180,180,177,TRUE,exam_math_area_institution,-0.0390537531289493,0.0279993806147875,0.04490872626141,0.00267763755699688,-0.023567182629989,0.012964808674256,1.73472347597681e-18
22144,0.0209018956896416,0.0257618512867768,0.0542973512949914,0.0130185484212365,0.858594884964622,180,177,177,177,177,TRUE,exam_math_area_institution,-0.000452956609579392,0.101928949364092,-0.0387248110081521,-0.00769056620973375,-0.000763350884308046,0.0542972646523185,0
22146,-0.19790159634015,,,,,15,,,,,FALSE,,,,,,,,
22155,0.0997588488248322,0.0073854290719063,0.0028013269571405,-0.0195481446542378,0.030562648555017,116,108,108,108,108,TRUE,exam_math_area_institution,0.00901254918804176,-0.00314965417165422,0.00074657264698249,-0.010658434401839,0.00685020705293653,0.00280124031446755,-8.67361737988404e-19
22158,-0.0513849053601202,,,,,1,,,,,FALSE,,,,,,,,
22160,0.0450453570955027,0.0288509614395216,0.0265829624054407,0.0135460910710489,-0.0729475476623401,97,87,87,87,85,TRUE,exam_math_area_institution,0.00244507666238883,-0.0103210964659213,0.037539795590901,-0.00323204984763583,0.00015114982303505,0.0265828757627677,0
22177,0.0797559490066434,0.0554071740082277,0.0697174627407976,0.0518249770556412,0.395436783053973,111,107,107,107,106,TRUE,exam_math_area_institution,0.00661152357557985,0.0417914656091209,0.0283377354017398,0.00117493954556242,-0.00819828803387834,0.0697173760981247,0
22187,-0.287643530379631,-0.03624885847832,-0.0586856085414984,-0.0467155755447702,0.0274722574916649,93,13,13,13,13,TRUE,exam_math_area_institution,-0.0374888602702405,0.032268057213209,-0.0224337007183715,-0.00675423647251305,-0.0242769549362552,-0.0586856951841714,0
22188,-0.262131959278243,0.003895997107247,0.0062170246719842,0.000256889490431,0.166841245308479,17,3,3,3,3,TRUE,exam_math_area_institution,-0.0344266074876276,0.0463718663780795,0.0109308112739216,-0.00119688382607332,-0.0154622483089889,0.00621693802931124,1.73472347597681e-18
22189,-0.281447554094293,,,,,15,,,,,FALSE,,,,,,,,
22191,0.0419221927868826,0.0309497921604637,0.0089478888354958,-0.0559525141324874,-0.0627273910993842,291,221,221,221,219,TRUE,exam_math_area_institution,0.0020701911425351,-0.008825569353716,0.0393588535437597,-0.0321161505330057,0.00846047739324972,0.00894780219282284,0
22192,0.0367293602733189,0.0182363917238274,0.0043530635045824,0.022289755575778,0.215277594954243,291,256,256,256,255,TRUE,exam_math_area_institution,0.00144687532434787,0.0244879085002856,0.00287140690552072,0.00203759691157749,-0.0264908107798223,0.00435297686190945,-1.73472347597681e-18
22196,0.093713445451429,0.0324278150823787,0.0278066626891712,0.0102357283167475,0.209051756957555,60,58,58,58,56,TRUE,exam_math_area_institution,0.00828689598429948,0.0184892280808965,0.015771804522575,-0.00744869772094275,-0.00729265482032997,0.0278065760464982,0
22200,0.059116054608057,0.0016166825052318,-0.0135477470482538,-0.019864257532179,-0.0302456847998248,188,145,145,145,138,TRUE,exam_math_area_institution,0.00413403703413087,-0.00657743407139748,0.00177155050999033,-0.00850373619874916,-0.00437225096490131,-0.0135478336909268,0
22210,0.0252469434306248,-0.0314415734378375,-0.0539690167625977,-0.0468467134647627,0.0128522715461475,91,79,79,79,78,TRUE,exam_math_area_institution,6.85963156611783e-05,0.00164100434527743,-0.0374163652237898,-0.0091943831567903,-0.00906795568562919,-0.0539691034052707,0
22211,0.0937476934745121,0.021496749378384,0.0270276586157361,-0.0128205202930266,0.19072739442635,114,109,109,109,109,TRUE,exam_math_area_institution,0.00829100690728295,0.0163218619970239,0.00463614326546779,-0.0132568081848945,0.0110353679881829,0.0270275719730631,0
22218,-0.083260890051278,0.0063935934004447,0.0064636792933108,0.0095016935472263,-0.146372197482435,62,36,36,36,36,TRUE,exam_math_area_institution,-0.0129560196005721,-0.00714183048414059,0.0264178797237745,0.00299634906666014,-0.00285278605508409,0.00646359265063784,0
22224,0.126354702297966,0.019623522288503,-0.0011438695983257,-0.041065576025888,-0.152295828826383,98,92,92,92,91,TRUE,exam_math_area_institution,0.0122049525872835,-0.0272027389568888,0.0276057146695525,-0.0222713708023532,0.0085194862614073,-0.00114395624099865,-8.67361737988404e-19
22230,-0.164727093894504,,,,,14,,,,,FALSE,,,,,,,,
22231,0.0180026806747537,0.0327267773855764,0.0216203815696477,0.023568252729656,0.239983012916795,175,164,164,164,163,TRUE,exam_math_area_institution,-0.000800960627499344,0.0291354505407236,0.0188949140319963,-0.00208094016767453,-0.0235281688505713,0.0216202949269747,0
22234,0.0628266603096787,0.0398864606834065,0.0230374790352262,-0.018633090203585,0.0109046833886204,99,81,81,81,81,TRUE,exam_math_area_institution,0.00457943542178063,-0.00206009386639088,0.0423287839681379,-0.0202769277799533,-0.00153380535102114,0.0230373923925532,0
22236,0.0790203792527769,0.0295476192622892,0.0075343363009318,-0.0547871079212803,0.111587953106884,217,189,189,189,188,TRUE,exam_math_area_institution,0.00652323028636486,0.0083353805169066,0.0212532909458902,-0.0323065273199304,0.00372887522902767,0.00753424965825885,0
22262,0.105178389679,0.0270008011333159,0.0146576091030203,-0.0026079919336329,0.0287108823009005,156,130,130,130,128,TRUE,exam_math_area_institution,0.00966307768725508,-0.0038689372545295,0.0231224666901961,-0.00996133179473003,-0.00429775286784434,0.0146575224603473,0
22270,-0.109810699336212,-0.005409307146089,-0.0214850189796304,-0.0221239710997215,-0.0844440171142632,37,16,16,16,16,TRUE,exam_math_area_institution,-0.0161428961374,0.00262450290620704,0.00971265426446246,-0.00638616084804597,-0.0112932058075269,-0.0214851056223034,0
22271,0.0385267415943848,0.0308597024104383,0.0031553493109647,-0.0794278007257391,-0.196264640506819,260,177,177,177,172,TRUE,exam_math_area_institution,0.00166262197240716,-0.0242833913213988,0.0501526230208828,-0.0408364952839982,0.0164599042803987,0.00315526266829174,1.73472347597681e-18
22276,-0.28182904320369,-0.0076648009568214,-0.0146671631513406,-0.0152398178081663,-0.0100492437334625,44,2,2,2,2,TRUE,exam_math_area_institution,-0.036790924832896,0.0272995129786085,0.0130978887286748,-0.00278144712371408,-0.0154922795446868,-0.0146672497940136,0
22296,-0.140764623419652,0.0224003133036814,0.028247893682357,0.023160055813058,0.0198141822255959,65,22,22,22,21,TRUE,exam_math_area_institution,-0.0198584156473742,0.0177970214729349,0.0355802946150034,0.00273580651812093,-0.00800689991900086,0.028247807039684,0
22306,0.0476108219972255,-0.0313846761351853,-0.0402571950514624,-0.0434904451717672,0.0052827760656427,76,61,61,61,60,TRUE,exam_math_area_institution,0.00275301936034242,-0.00131864844961981,-0.0382966875405035,-0.00787714723132114,0.00448218216696671,-0.0402572816941354,0
22307,-0.380857729368341,-0.002795551038546,-0.0041593577403751,-0.0069167264356686,0.0258432237357243,34,1,1,1,1,TRUE,exam_math_area_institution,-0.048677721947861,0.0406854571588425,0.0227078370395148,-0.000837630049862834,-0.0180373865836815,-0.00415944438304806,0
22309,0.0423837371397027,0.0200149083916383,0.0002333025613461,-0.018810463424106,-0.217807303435794,158,118,118,118,117,TRUE,exam_math_area_institution,0.00212559210052023,-0.0271839463161498,0.0391083463123048,-0.012742332837819,-0.00107444334018304,0.000233215918673144,8.13151629364128e-20
22313,0.067227032044252,0.0057698792326462,0.0006205454823816,-0.0288413042172647,-0.0095573273535201,69,50,50,50,49,TRUE,exam_math_area_institution,0.00510762910045199,-0.0048832075415617,0.00434337030409276,-0.0135907878686945,0.00964345484542012,0.000620458839708643,1.40946282423116e-18
22317,-0.196224684554651,0.0105028349983457,0.0104238615133733,0.0088357391306941,-0.0402629136330893,46,12,12,12,12,TRUE,exam_math_area_institution,-0.0265155017930916,0.0158242121753253,0.030511595518104,0.00117870552736459,-0.010575236557002,0.0104237748707003,1.73472347597681e-18
22322,0.0567949606900832,0.0525252939098075,0.0475195169276457,-0.0009812940369633,-0.0025397800995349,97,73,73,73,71,TRUE,exam_math_area_institution,0.00385542713273462,-0.00309083276585219,0.0583846968129513,-0.016997819007663,0.00536795811280198,0.0475194302849728,0
22330,0.0893810879904412,-0.0167625311031919,-0.0310505317056709,-0.0331514012568861,0.323054405493136,106,100,100,100,100,TRUE,exam_math_area_institution,0.00776686632256446,0.0323536965212896,-0.0497147280964982,-0.0102133246026251,-0.0112431284930747,-0.0310506183483439,0
22351,0.0751903015245224,0.012829639621131,0.0021803982116399,0.0049012254924712,0.0961049541156973,298,287,287,287,285,TRUE,exam_math_area_institution,0.00606349120818897,0.00686052553941951,0.00349010287745737,-0.00275403869985495,-0.011479769356244,0.00218031156896694,4.33680868994202e-19
22354,-0.111031348789456,,,,,3,,,,,FALSE,,,,,,,,
22355,-0.0983515813452103,,,,,4,,,,,FALSE,,,,,,,,
22356,0.0075496764861398,-0.021118683259827,-0.0462291899993497,-0.0354537738020201,-0.0847268464897082,213,173,173,173,171,TRUE,exam_math_area_institution,-0.00205567524448762,-0.00824897723698127,-0.0165028765603093,-0.00721138971614765,-0.0122103578840968,-0.0462292766420227,0
22358,0.0095869894943074,0.0184420871610951,0.007163172343418,-0.0064940896905706,-0.168634569265271,146,99,99,99,97,TRUE,exam_math_area_institution,-0.00181112866585784,-0.0183470946084544,0.0356432183603348,-0.00743341760204983,-0.000888491783227729,0.00716308570074505,0
22361,0.0149664687892732,0.0059993924146053,0.0053226287310012,-0.0148995309119854,-0.0084006501228082,5,2,2,2,1,TRUE,exam_math_area_institution,-0.00116540891090629,8.04870258225871e-05,0.0081382113599052,-0.00785702468062285,0.0061262772941296,0.00532254208832825,0
22372,0.0236806362810899,-0.0301922292746332,-0.0506583051250253,-0.0458196991666503,-0.0154934619159314,106,95,95,95,94,TRUE,exam_math_area_institution,-0.000119413603760396,-0.00156210144389793,-0.0336048597795633,-0.00900489756574331,-0.00636711937473337,-0.0506583917676983,0
22374,-0.0846215462187299,-0.0404814189782903,-0.052810529523009,-0.0694178177344327,-0.0166945247983549,58,25,25,25,24,TRUE,exam_math_area_institution,-0.013119344435346,0.00829945666990968,-0.0378581468861465,-0.0149995384201012,0.00486695690600219,-0.052810616165682,0
22388,-0.197313028107379,-0.0377671901386364,-0.0525959456624629,-0.0263708996788711,-0.204083766574054,45,13,13,13,13,TRUE,exam_math_area_institution,-0.0266461398890181,-0.00342335891495263,-0.0119566138199548,0.00300896068838088,-0.0135788803695912,-0.0525960323051359,0
22397,-0.216347162224392,-0.0059508410429486,-0.0228549607165556,-0.0354132772849694,-0.322025039805693,145,40,40,40,39,TRUE,exam_math_area_institution,-0.028930880798655,-0.01559473646499,0.035443285747641,-0.00992807602253156,-0.00384463982069312,-0.0228550473592286,3.46944695195361e-18
22398,-0.0250246176496099,-0.0293517533367757,-0.0523149888305131,-0.0002295793468652,-0.099976481983942,62,53,53,53,53,TRUE,exam_math_area_institution,-0.00596569405369469,-0.00704129030242837,-0.0225145762964649,0.00984306445031861,-0.0266365792709167,-0.0523150754731861,0
22401,-0.305482900812652,0.0031914846552313,0.0058854344340829,0.0117030247756002,-0.0369901665673753,36,1,1,1,1,TRUE,exam_math_area_institution,-0.0396301890630254,0.0263024553199008,0.0293988776747235,0.0049552950571823,-0.0151410911973712,0.00588534779140994,0
22403,0.0316149059986696,0.017926023987532,0.0204460012128646,0.0184113664724261,-0.0391636037831943,92,74,74,74,73,TRUE,exam_math_area_institution,0.000832967550034471,-0.00509052318793937,0.0231840128171674,0.00202321477016478,-0.00050375737923563,0.0204459145701916,0
22405,-0.160287985853522,0.004334732779974,0.0065686778360261,0.0122198598512806,-0.0641070704415852,45,12,12,12,11,TRUE,exam_math_area_institution,-0.0222018805285248,0.009688773628294,0.0228164807201217,0.00451440762262003,-0.00824919024915774,0.00656859119335315,0
22410,0.190312943800334,-0.0074443880200059,-0.0431609741453938,-0.0742918343814862,-0.0903185066780655,266,260,260,260,259,TRUE,exam_math_area_institution,0.0198821082682599,-0.025790443642563,-0.0129680727824287,-0.0277830917029562,0.00349843907162126,-0.0431610607880668,0
22415,-0.0791918229110492,-0.0096964811416271,-0.0165816498418402,0.0124859545627881,-0.150261526686196,94,48,48,48,46,TRUE,exam_math_area_institution,-0.0124675936967622,-0.00797702288586686,0.00790499526906792,0.00927256798950465,-0.0133146831604566,-0.0165817364845132,0
22434,0.100914929065511,-0.0046036874125905,-0.0216014412866934,-0.0118363321955866,0.167644422575429,639,596,596,596,593,TRUE,exam_math_area_institution,0.00915131798122478,0.0129336357581402,-0.0240944167149124,-0.00454594593940705,-0.0150461190144119,-0.0216015279293664,0
22436,-0.18651451524497,0.0284978452686081,0.01091650271265,-0.0161383564985975,-0.234631195369243,338,148,148,148,145,TRUE,exam_math_area_institution,-0.0253499525264454,-0.00802858199912066,0.0660942208651644,-0.0135277722856302,-0.00827149798399106,0.010916416069977,1.73472347597681e-18
22445,-0.0683499127587815,,,,,2,,,,,FALSE,,,,,,,,
22446,-0.309908347612811,-0.003546419703397,-0.0044785241254255,-0.0006403776731562,-0.0988428492672257,23,1,1,1,1,TRUE,exam_math_area_institution,-0.0401613925990301,0.0194060906676901,0.0268798381761578,0.00243339376243516,-0.0130365407753514,-0.00447861076809846,0
22459,0.100636633184957,0.0034416165040075,-0.0122544001633041,0.0056797204201196,-0.132408077169416,105,92,92,92,90,TRUE,exam_math_area_institution,0.00911791304778382,-0.0224784236414071,0.00915339270116111,0.00173155024678349,-0.0097789191602984,-0.0122544868059771,1.73472347597681e-18
22461,0.0233381927953654,-0.0126437467774015,-0.0361158734162157,-0.0135562451782128,-0.0503207949465276,151,116,116,116,113,TRUE,exam_math_area_institution,-0.000160518422937544,-0.00564376098880714,-0.0105784018547882,-0.00124096254443543,-0.0184923162479204,-0.0361159600588887,0
22462,0.0372601304937489,-0.0181771560259179,-0.0369778641673361,-0.0252722647633584,-0.0396725715111989,152,105,105,105,104,TRUE,exam_math_area_institution,0.00151058573159721,-0.00567206019856807,-0.0187700863435203,-0.00435497539563725,-0.00969141460388061,-0.0369779508100091,0
22464,-0.22400927919804,-0.003584436839507,-0.024795610981264,-0.0458003117309551,-0.196873401246635,271,107,107,107,105,TRUE,exam_math_area_institution,-0.0298505944035134,-0.000105958522305054,0.0287086797734078,-0.0155700267627074,-0.00797779770881892,-0.024795697623937,0
