cohort_gr8,income_measure_key,income_measure_label,income_measure_order,outcome,outcome_key,outcome_label,plot_order,target_percentile,target_percentile_label,window_lower_percentile,window_upper_percentile,n_students_total,n_students,income_4to_cutpoint,log_income_4to_cutpoint,mean_income_4to,mean_log_income_4to,mean_attended_va_eb,sd_attended_va_eb,se_attended_va_eb
2013,school_median_for_everyone,School median for everyone,2,log_program_income_clp_m1,program_income,Program income,6,75,p75,72.5,77.5,193936,9697,450000,13.0170028617465,453423.739300815,13.0239665826004,0.00312001374602448,0.0556270001053118,0.000564893973841658
2014,school_median_for_everyone,School median for everyone,2,log_program_income_clp_m1,program_income,Program income,6,75,p75,72.5,77.5,201271,10064,450000,13.0170028617465,464522.058823529,13.0462307607399,0.00172210581006099,0.0556667348173614,0.000554894517721647
2015,school_median_for_everyone,School median for everyone,2,log_program_income_clp_m1,program_income,Program income,6,75,p75,72.5,77.5,197538,9876,450000,13.0170028617465,479946.3345484,13.0771752476171,0.00319930017787154,0.0540826533865671,0.000544211168204566
2016,school_median_for_everyone,School median for everyone,2,log_program_income_clp_m1,program_income,Program income,6,75,p75,72.5,77.5,198203,9910,450000,13.0170028617465,485736.629667003,13.0887984591583,0.00347175622615434,0.0540547149711289,0.000542996155125734
2017,school_median_for_everyone,School median for everyone,2,log_program_income_clp_m1,program_income,Program income,6,75,p75,72.5,77.5,184862,9244,550000,13.2176735572087,511439.852877542,13.1403702041545,0.00687813623529782,0.0533321313313557,0.000554701028968609
2018,school_median_for_everyone,School median for everyone,2,log_program_income_clp_m1,program_income,Program income,6,75,p75,72.5,77.5,199338,9966,550000,13.2176735572087,503526.991772025,13.1245040888517,0.005238357059386,0.0531469523000675,0.000532375331657412
2019,school_median_for_everyone,School median for everyone,2,log_program_income_clp_m1,program_income,Program income,6,75,p75,72.5,77.5,200817,10041,550000,13.2176735572087,503600.239020018,13.1246379038903,0.0050585757844243,0.0526536426540481,0.000525460334720163
2020,school_median_for_everyone,School median for everyone,2,log_program_income_clp_m1,program_income,Program income,6,75,p75,72.5,77.5,204562,10228,550000,13.2176735572087,506237.778646852,13.1299450225659,0.00507894041035312,0.0537410859272287,0.000531387186767092
2013,school_median_for_everyone,School median for everyone,2,log_program_income_clp_m1,program_income,Program income,6,90,p90,87.5,92.5,193936,9697,1100000,13.9108207377686,1113117.45900794,13.901015238932,0.0156789675601504,0.0525518719951461,0.000533665949052706
2014,school_median_for_everyone,School median for everyone,2,log_program_income_clp_m1,program_income,Program income,6,90,p90,87.5,92.5,201271,10063,1100000,13.9108207377686,1109082.77849548,13.8992023815169,0.016752741880814,0.0518218177925805,0.000516593463423699
2015,school_median_for_everyone,School median for everyone,2,log_program_income_clp_m1,program_income,Program income,6,90,p90,87.5,92.5,197538,9877,1100000,13.9108207377686,1163106.20633796,13.9430599386259,0.0170995637084444,0.0524800355116787,0.000528057959696596
2016,school_median_for_everyone,School median for everyone,2,log_program_income_clp_m1,program_income,Program income,6,90,p90,87.5,92.5,198203,9910,1100000,13.9108207377686,1180050.45408678,13.9588397930803,0.0175437825153151,0.0531743450871227,0.000534152570207024
2017,school_median_for_everyone,School median for everyone,2,log_program_income_clp_m1,program_income,Program income,6,90,p90,87.5,92.5,184862,9243,1200000,13.9978321147582,1266428.64870713,14.0265586530738,0.0200325207915326,0.0540077842427306,0.000561758798816877
2018,school_median_for_everyone,School median for everyone,2,log_program_income_clp_m1,program_income,Program income,6,90,p90,87.5,92.5,199338,9967,1100000,13.9108207377686,1177545.90147487,13.958855826721,0.0175200771443125,0.0526059729160293,0.000526929881934751
2019,school_median_for_everyone,School median for everyone,2,log_program_income_clp_m1,program_income,Program income,6,90,p90,87.5,92.5,200817,10041,1100000,13.9108207377686,1169106.662683,13.9516813063208,0.0175104779679935,0.0527728331816175,0.000526649804077936
2020,school_median_for_everyone,School median for everyone,2,log_program_income_clp_m1,program_income,Program income,6,90,p90,87.5,92.5,204562,10228,1100000,13.9108207377686,1166914.35275714,13.9502978336605,0.0169884308589516,0.0531489971782338,0.000525532664678147
2017,direct_or_school_median,Direct income + school median fallback,1,program_certified_years_m1,program_certified_years,Program-certified years,7,10,p10,7.5,12.5,187342,9367,150000,11.9183905730784,150000,11.9183905730784,-0.0136637422422262,0.104067767594634,0.00107526616019925
2018,direct_or_school_median,Direct income + school median fallback,1,program_certified_years_m1,program_certified_years,Program-certified years,7,10,p10,7.5,12.5,201707,10085,150000,11.9183905730784,150000,11.9183905730784,-0.0112820215746429,0.103714936699295,0.0010327693848745
2019,direct_or_school_median,Direct income + school median fallback,1,program_certified_years_m1,program_certified_years,Program-certified years,7,10,p10,7.5,12.5,202891,10145,150000,11.9183905730784,150000,11.9183905730784,-0.012309652700042,0.102150655280674,0.00101418020870992
2020,direct_or_school_median,Direct income + school median fallback,1,program_certified_years_m1,program_certified_years,Program-certified years,7,10,p10,7.5,12.5,206725,10336,150000,11.9183905730784,150000,11.9183905730784,-0.0108097012745124,0.100635440256933,0.000989862109835837
2017,direct_or_school_median,Direct income + school median fallback,1,program_certified_years_m1,program_certified_years,Program-certified years,7,25,p25,22.5,27.5,187342,9368,250000,12.4292161968444,201104.824935952,12.1796572360453,-0.0136022977898441,0.103742398097431,0.00107184711131721
2018,direct_or_school_median,Direct income + school median fallback,1,program_certified_years_m1,program_certified_years,Program-certified years,7,25,p25,22.5,27.5,201707,10085,250000,12.4292161968444,250000,12.4292161968444,-0.0174075446189627,0.103196565519288,0.00102760756439086
2019,direct_or_school_median,Direct income + school median fallback,1,program_certified_years_m1,program_certified_years,Program-certified years,7,25,p25,22.5,27.5,202891,10145,250000,12.4292161968444,250000,12.4292161968444,-0.0139675932092738,0.103580831817141,0.00102837940042593
2020,direct_or_school_median,Direct income + school median fallback,1,program_certified_years_m1,program_certified_years,Program-certified years,7,25,p25,22.5,27.5,206725,10336,250000,12.4292161968444,250000,12.4292161968444,-0.0138795508478266,0.102939646889745,0.00101252655919115
2017,direct_or_school_median,Direct income + school median fallback,1,program_certified_years_m1,program_certified_years,Program-certified years,7,50,p50,47.5,52.5,187342,9367,350000,12.7656884334656,345484.146471656,12.7505750415138,-0.0192857408109172,0.106635321112482,0.00110179506031937
2018,direct_or_school_median,Direct income + school median fallback,1,program_certified_years_m1,program_certified_years,Program-certified years,7,50,p50,47.5,52.5,201707,10086,350000,12.7656884334656,350000,12.7656884334656,-0.0162737984429425,0.10602062635592,0.00105567657228567
2019,direct_or_school_median,Direct income + school median fallback,1,program_certified_years_m1,program_certified_years,Program-certified years,7,50,p50,47.5,52.5,202891,10144,350000,12.7656884334656,350000,12.7656884334656,-0.0166261880597885,0.105615818333272,0.00104863499800948
2020,direct_or_school_median,Direct income + school median fallback,1,program_certified_years_m1,program_certified_years,Program-certified years,7,50,p50,47.5,52.5,206725,10336,350000,12.7656884334656,350000,12.7656884334656,-0.0122778625568754,0.103486802326423,0.00101790844487253
2017,direct_or_school_median,Direct income + school median fallback,1,program_certified_years_m1,program_certified_years,Program-certified years,7,75,p75,72.5,77.5,187342,9368,550000,13.2176735572087,611878.202391119,13.3171866982487,-0.00829742050737431,0.103821392155688,0.00107266326319636
2018,direct_or_school_median,Direct income + school median fallback,1,program_certified_years_m1,program_certified_years,Program-certified years,7,75,p75,72.5,77.5,201707,10085,550000,13.2176735572087,618767.972235994,13.3282631071416,-0.00626155629924741,0.101764007099727,0.00101334247852328
2019,direct_or_school_median,Direct income + school median fallback,1,program_certified_years_m1,program_certified_years,Program-certified years,7,75,p75,72.5,77.5,202891,10145,7e+05,13.4588356140255,679721.537703302,13.426265145274,-0.00696983900859922,0.10523808774938,0.00104483309974509
2020,direct_or_school_median,Direct income + school median fallback,1,program_certified_years_m1,program_certified_years,Program-certified years,7,75,p75,72.5,77.5,206725,10336,7e+05,13.4588356140255,7e+05,13.4588356140255,-0.00473663004446946,0.101256705377623,0.000995972947146864
2017,direct_or_school_median,Direct income + school median fallback,1,program_certified_years_m1,program_certified_years,Program-certified years,7,90,p90,87.5,92.5,187342,9367,1500000,14.2209756660724,1499263.37141027,14.2080002327826,0.0181785117129375,0.103679877389526,0.00107125833701763
2018,direct_or_school_median,Direct income + school median fallback,1,program_certified_years_m1,program_certified_years,Program-certified years,7,90,p90,87.5,92.5,201707,10085,1500000,14.2209756660724,1453118.49281111,14.1769759148064,0.0161251900725122,0.104553770701206,0.00104112230012215
2019,direct_or_school_median,Direct income + school median fallback,1,program_certified_years_m1,program_certified_years,Program-certified years,7,90,p90,87.5,92.5,202891,10145,1500000,14.2209756660724,1543104.97782159,14.2392775927144,0.017754253655037,0.102753106326123,0.00102016151079097
2020,direct_or_school_median,Direct income + school median fallback,1,program_certified_years_m1,program_certified_years,Program-certified years,7,90,p90,87.5,92.5,206725,10336,1500000,14.2209756660724,1582169.11764706,14.2643883143689,0.0171257692938923,0.104199575339128,0.0010249193646478
2013,school_median_for_everyone,School median for everyone,2,program_certified_years_m1,program_certified_years,Program-certified years,7,10,p10,7.5,12.5,193936,9697,250000,12.4292161968444,242245.024234299,12.3920044341403,-0.0159239513926009,0.101368261126116,0.00102939794956663
2014,school_median_for_everyone,School median for everyone,2,program_certified_years_m1,program_certified_years,Program-certified years,7,10,p10,7.5,12.5,201271,10063,250000,12.4292161968444,241364.404253205,12.387604605489,-0.016275187063801,0.101255455098452,0.00100937999607072
2015,school_median_for_everyone,School median for everyone,2,program_certified_years_m1,program_certified_years,Program-certified years,7,10,p10,7.5,12.5,197538,9877,250000,12.4292161968444,244770.67935608,12.4047741295588,-0.0162593078836821,0.102492412504065,0.0010312861587
2016,school_median_for_everyone,School median for everyone,2,program_certified_years_m1,program_certified_years,Program-certified years,7,10,p10,7.5,12.5,198203,9910,250000,12.4292161968444,246024.217961655,12.4114727943786,-0.0156861548622388,0.102826082809572,0.00103291947135526
2017,school_median_for_everyone,School median for everyone,2,program_certified_years_m1,program_certified_years,Program-certified years,7,10,p10,7.5,12.5,184862,9243,250000,12.4292161968444,250000,12.4292161968444,-0.0147946597316133,0.103107306813514,0.00107246460185226
2018,school_median_for_everyone,School median for everyone,2,program_certified_years_m1,program_certified_years,Program-certified years,7,10,p10,7.5,12.5,199338,9967,250000,12.4292161968444,250000,12.4292161968444,-0.0160431512791209,0.102523899226379,0.00102693483496786
2019,school_median_for_everyone,School median for everyone,2,program_certified_years_m1,program_certified_years,Program-certified years,7,10,p10,7.5,12.5,200817,10041,250000,12.4292161968444,250000,12.4292161968444,-0.0155032818151396,0.103814883928843,0.0010360271561191
2020,school_median_for_everyone,School median for everyone,2,program_certified_years_m1,program_certified_years,Program-certified years,7,10,p10,7.5,12.5,204562,10228,250000,12.4292161968444,250000,12.4292161968444,-0.0113726285854909,0.103111164042373,0.00101955422819239
2013,school_median_for_everyone,School median for everyone,2,program_certified_years_m1,program_certified_years,Program-certified years,7,25,p25,22.5,27.5,193936,9697,250000,12.4292161968444,250000,12.4292161968444,-0.0191503281021526,0.101518521970037,0.00103092385326581
2014,school_median_for_everyone,School median for everyone,2,program_certified_years_m1,program_certified_years,Program-certified years,7,25,p25,22.5,27.5,201271,10064,250000,12.4292161968444,250000,12.4292161968444,-0.0164659093304856,0.100905803457718,0.00100584446579616
2015,school_median_for_everyone,School median for everyone,2,program_certified_years_m1,program_certified_years,Program-certified years,7,25,p25,22.5,27.5,197538,9876,250000,12.4292161968444,250000,12.4292161968444,-0.0164754811197171,0.101953756948506,0.00102591810307835
2016,school_median_for_everyone,School median for everyone,2,program_certified_years_m1,program_certified_years,Program-certified years,7,25,p25,22.5,27.5,198203,9910,250000,12.4292161968444,250000,12.4292161968444,-0.0157949622601675,0.101554429521438,0.00102014532489128
2017,school_median_for_everyone,School median for everyone,2,program_certified_years_m1,program_certified_years,Program-certified years,7,25,p25,22.5,27.5,184862,9244,250000,12.4292161968444,250000,12.4292161968444,-0.0153131784766208,0.103132248626525,0.00107266600836831
2018,school_median_for_everyone,School median for everyone,2,program_certified_years_m1,program_certified_years,Program-certified years,7,25,p25,22.5,27.5,199338,9966,250000,12.4292161968444,250000,12.4292161968444,-0.0160448753536505,0.103040426553458,0.00103216043228218
2019,school_median_for_everyone,School median for everyone,2,program_certified_years_m1,program_certified_years,Program-certified years,7,25,p25,22.5,27.5,200817,10041,250000,12.4292161968444,250000,12.4292161968444,-0.0150744108741246,0.103382661676299,0.00103171376699638
2020,school_median_for_everyone,School median for everyone,2,program_certified_years_m1,program_certified_years,Program-certified years,7,25,p25,22.5,27.5,204562,10228,250000,12.4292161968444,250000,12.4292161968444,-0.0122604871536327,0.101721397944434,0.00100581234180684
2013,school_median_for_everyone,School median for everyone,2,program_certified_years_m1,program_certified_years,Program-certified years,7,50,p50,47.5,52.5,193936,9697,350000,12.7656884334656,350000,12.7656884334656,-0.0245207430772844,0.105706683645531,0.00107345476968198
2014,school_median_for_everyone,School median for everyone,2,program_certified_years_m1,program_certified_years,Program-certified years,7,50,p50,47.5,52.5,201271,10064,350000,12.7656884334656,350000,12.7656884334656,-0.0225435790512654,0.106597753833081,0.00106258269678448
2015,school_median_for_everyone,School median for everyone,2,program_certified_years_m1,program_certified_years,Program-certified years,7,50,p50,47.5,52.5,197538,9877,350000,12.7656884334656,350000,12.7656884334656,-0.0240450209922142,0.106225982906548,0.00106885361744686
2016,school_median_for_everyone,School median for everyone,2,program_certified_years_m1,program_certified_years,Program-certified years,7,50,p50,47.5,52.5,198203,9910,350000,12.7656884334656,350000,12.7656884334656,-0.0204545512623563,0.104864214653733,0.00105339312949239
2017,school_median_for_everyone,School median for everyone,2,program_certified_years_m1,program_certified_years,Program-certified years,7,50,p50,47.5,52.5,184862,9243,350000,12.7656884334656,350000,12.7656884334656,-0.0213658850898147,0.106558050735062,0.00110835731227491
2018,school_median_for_everyone,School median for everyone,2,program_certified_years_m1,program_certified_years,Program-certified years,7,50,p50,47.5,52.5,199338,9967,350000,12.7656884334656,350000,12.7656884334656,-0.0207703091922126,0.106360165726238,0.0010653609554593
2019,school_median_for_everyone,School median for everyone,2,program_certified_years_m1,program_certified_years,Program-certified years,7,50,p50,47.5,52.5,200817,10040,350000,12.7656884334656,350000,12.7656884334656,-0.0171654683660564,0.104868932712832,0.00104659821970938
2020,school_median_for_everyone,School median for everyone,2,program_certified_years_m1,program_certified_years,Program-certified years,7,50,p50,47.5,52.5,204562,10229,350000,12.7656884334656,350000,12.7656884334656,-0.0167243649871182,0.103711357346701,0.00102543875964844
2013,school_median_for_everyone,School median for everyone,2,program_certified_years_m1,program_certified_years,Program-certified years,7,75,p75,72.5,77.5,193936,9697,450000,13.0170028617465,453423.739300815,13.0239665826004,-0.0169490068792026,0.106640502247185,0.00108293772759337
2014,school_median_for_everyone,School median for everyone,2,program_certified_years_m1,program_certified_years,Program-certified years,7,75,p75,72.5,77.5,201271,10064,450000,13.0170028617465,464522.058823529,13.0462307607399,-0.0147316229263765,0.105936603680696,0.00105599225105144
2015,school_median_for_everyone,School median for everyone,2,program_certified_years_m1,program_certified_years,Program-certified years,7,75,p75,72.5,77.5,197538,9876,450000,13.0170028617465,479946.3345484,13.0771752476171,-0.0095265626381674,0.106272824664036,0.00106937907882269
2016,school_median_for_everyone,School median for everyone,2,program_certified_years_m1,program_certified_years,Program-certified years,7,75,p75,72.5,77.5,198203,9910,450000,13.0170028617465,485736.629667003,13.0887984591583,-0.00898897737567981,0.107521827232071,0.00108008966119406
2017,school_median_for_everyone,School median for everyone,2,program_certified_years_m1,program_certified_years,Program-certified years,7,75,p75,72.5,77.5,184862,9244,550000,13.2176735572087,511439.852877542,13.1403702041545,-0.00309707297087003,0.104952573122621,0.00109159898265295
2018,school_median_for_everyone,School median for everyone,2,program_certified_years_m1,program_certified_years,Program-certified years,7,75,p75,72.5,77.5,199338,9966,550000,13.2176735572087,503526.991772025,13.1245040888517,-0.00538191303987107,0.105618860127354,0.00105798871348464
2019,school_median_for_everyone,School median for everyone,2,program_certified_years_m1,program_certified_years,Program-certified years,7,75,p75,72.5,77.5,200817,10041,550000,13.2176735572087,503600.239020018,13.1246379038903,-0.00371666692447954,0.104868255529827,0.00104653934418697
2020,school_median_for_everyone,School median for everyone,2,program_certified_years_m1,program_certified_years,Program-certified years,7,75,p75,72.5,77.5,204562,10228,550000,13.2176735572087,506237.778646852,13.1299450225659,-0.00242561650871068,0.103863092292171,0.0010269892293729
2013,school_median_for_everyone,School median for everyone,2,program_certified_years_m1,program_certified_years,Program-certified years,7,90,p90,87.5,92.5,193936,9697,1100000,13.9108207377686,1113117.45900794,13.901015238932,0.00878978258164273,0.102550759223679,0.00104140625575117
2014,school_median_for_everyone,School median for everyone,2,program_certified_years_m1,program_certified_years,Program-certified years,7,90,p90,87.5,92.5,201271,10063,1100000,13.9108207377686,1109082.77849548,13.8992023815169,0.00805573748586082,0.102437433138763,0.00102116271916968
2015,school_median_for_everyone,School median for everyone,2,program_certified_years_m1,program_certified_years,Program-certified years,7,90,p90,87.5,92.5,197538,9877,1100000,13.9108207377686,1163106.20633796,13.9430599386259,0.00750711943148191,0.104808242720892,0.00105458821189752
2016,school_median_for_everyone,School median for everyone,2,program_certified_years_m1,program_certified_years,Program-certified years,7,90,p90,87.5,92.5,198203,9910,1100000,13.9108207377686,1180050.45408678,13.9588397930803,0.00923408312277478,0.100722351309883,0.00101178684460183
2017,school_median_for_everyone,School median for everyone,2,program_certified_years_m1,program_certified_years,Program-certified years,7,90,p90,87.5,92.5,184862,9243,1200000,13.9978321147582,1266428.64870713,14.0265586530738,0.0111463535615275,0.10316050828865,0.00107301797387422
2018,school_median_for_everyone,School median for everyone,2,program_certified_years_m1,program_certified_years,Program-certified years,7,90,p90,87.5,92.5,199338,9967,1100000,13.9108207377686,1177545.90147487,13.958855826721,0.0086921910153576,0.100596372077961,0.00100762768035325
2019,school_median_for_everyone,School median for everyone,2,program_certified_years_m1,program_certified_years,Program-certified years,7,90,p90,87.5,92.5,200817,10041,1100000,13.9108207377686,1169106.662683,13.9516813063208,0.00863425920815473,0.0999779030838876,0.000997735764726634
2020,school_median_for_everyone,School median for everyone,2,program_certified_years_m1,program_certified_years,Program-certified years,7,90,p90,87.5,92.5,204562,10228,1100000,13.9108207377686,1166914.35275714,13.9502978336605,0.00724545809417523,0.10101816798373,0.000998858865076307
2017,direct_or_school_median,Direct income + school median fallback,1,inst_certified_years_m1,institutional_quality,Institutional quality,8,10,p10,7.5,12.5,187342,9367,150000,11.9183905730784,150000,11.9183905730784,-0.00870777846312841,0.227873285722693,0.00235446996331707
2018,direct_or_school_median,Direct income + school median fallback,1,inst_certified_years_m1,institutional_quality,Institutional quality,8,10,p10,7.5,12.5,201707,10085,150000,11.9183905730784,150000,11.9183905730784,-0.00670002620972974,0.224683920374055,0.002237350584407
2019,direct_or_school_median,Direct income + school median fallback,1,inst_certified_years_m1,institutional_quality,Institutional quality,8,10,p10,7.5,12.5,202891,10145,150000,11.9183905730784,150000,11.9183905730784,-0.00432358577961974,0.22466857943744,0.00223057234589793
2020,direct_or_school_median,Direct income + school median fallback,1,inst_certified_years_m1,institutional_quality,Institutional quality,8,10,p10,7.5,12.5,206725,10336,150000,11.9183905730784,150000,11.9183905730784,-0.00801577649717079,0.223797217416345,0.00220129593751016
2017,direct_or_school_median,Direct income + school median fallback,1,inst_certified_years_m1,institutional_quality,Institutional quality,8,25,p25,22.5,27.5,187342,9368,250000,12.4292161968444,201104.824935952,12.1796572360453,-0.0040325972179352,0.226024346433577,0.00233524139845568
2018,direct_or_school_median,Direct income + school median fallback,1,inst_certified_years_m1,institutional_quality,Institutional quality,8,25,p25,22.5,27.5,201707,10085,250000,12.4292161968444,250000,12.4292161968444,-0.00630961989688138,0.221699893175529,0.00220763633077731
2019,direct_or_school_median,Direct income + school median fallback,1,inst_certified_years_m1,institutional_quality,Institutional quality,8,25,p25,22.5,27.5,202891,10145,250000,12.4292161968444,250000,12.4292161968444,-0.00509899787515546,0.224929980579058,0.00223316760937064
2020,direct_or_school_median,Direct income + school median fallback,1,inst_certified_years_m1,institutional_quality,Institutional quality,8,25,p25,22.5,27.5,206725,10336,250000,12.4292161968444,250000,12.4292161968444,-0.00298950639121686,0.22361476728052,0.00219950133636441
2017,direct_or_school_median,Direct income + school median fallback,1,inst_certified_years_m1,institutional_quality,Institutional quality,8,50,p50,47.5,52.5,187342,9367,350000,12.7656884334656,345484.146471656,12.7505750415138,-0.00272108509025748,0.214521770349195,0.0022165172330882
2018,direct_or_school_median,Direct income + school median fallback,1,inst_certified_years_m1,institutional_quality,Institutional quality,8,50,p50,47.5,52.5,201707,10086,350000,12.7656884334656,350000,12.7656884334656,-0.00326250469957446,0.21093291924625,0.00210031716304473
2019,direct_or_school_median,Direct income + school median fallback,1,inst_certified_years_m1,institutional_quality,Institutional quality,8,50,p50,47.5,52.5,202891,10144,350000,12.7656884334656,350000,12.7656884334656,-0.00122522257760106,0.215757919837715,0.00214221041326985
2020,direct_or_school_median,Direct income + school median fallback,1,inst_certified_years_m1,institutional_quality,Institutional quality,8,50,p50,47.5,52.5,206725,10336,350000,12.7656884334656,350000,12.7656884334656,0.00286018622671309,0.215124410501963,0.00211598918147519
2017,direct_or_school_median,Direct income + school median fallback,1,inst_certified_years_m1,institutional_quality,Institutional quality,8,75,p75,72.5,77.5,187342,9368,550000,13.2176735572087,611878.202391119,13.3171866982487,-0.00816138602168176,0.195458120793631,0.00201943685511673
2018,direct_or_school_median,Direct income + school median fallback,1,inst_certified_years_m1,institutional_quality,Institutional quality,8,75,p75,72.5,77.5,201707,10085,550000,13.2176735572087,618767.972235994,13.3282631071416,-0.00945359099199546,0.200353721509825,0.0019950760836016
2019,direct_or_school_median,Direct income + school median fallback,1,inst_certified_years_m1,institutional_quality,Institutional quality,8,75,p75,72.5,77.5,202891,10145,7e+05,13.4588356140255,679721.537703302,13.426265145274,-0.0110336170081059,0.195923756919911,0.00194518572728
2020,direct_or_school_median,Direct income + school median fallback,1,inst_certified_years_m1,institutional_quality,Institutional quality,8,75,p75,72.5,77.5,206725,10336,7e+05,13.4588356140255,7e+05,13.4588356140255,-0.0122694891581947,0.197139976106073,0.00193909215464381
2017,direct_or_school_median,Direct income + school median fallback,1,inst_certified_years_m1,institutional_quality,Institutional quality,8,90,p90,87.5,92.5,187342,9367,1500000,14.2209756660724,1499263.37141027,14.2080002327826,0.00444293564617905,0.180741479012803,0.00186748693297473
2018,direct_or_school_median,Direct income + school median fallback,1,inst_certified_years_m1,institutional_quality,Institutional quality,8,90,p90,87.5,92.5,201707,10085,1500000,14.2209756660724,1453118.49281111,14.1769759148064,0.00114595366534835,0.179226850260339,0.00178469957931933
2019,direct_or_school_median,Direct income + school median fallback,1,inst_certified_years_m1,institutional_quality,Institutional quality,8,90,p90,87.5,92.5,202891,10145,1500000,14.2209756660724,1543104.97782159,14.2392775927144,0.00403998315913065,0.177250704328058,0.00175979445080877
2020,direct_or_school_median,Direct income + school median fallback,1,inst_certified_years_m1,institutional_quality,Institutional quality,8,90,p90,87.5,92.5,206725,10336,1500000,14.2209756660724,1582169.11764706,14.2643883143689,-0.000471695222133172,0.180750093049644,0.00177787932364929
2013,school_median_for_everyone,School median for everyone,2,inst_certified_years_m1,institutional_quality,Institutional quality,8,10,p10,7.5,12.5,193936,9697,250000,12.4292161968444,242245.024234299,12.3920044341403,0.000465786917609973,0.231292384346807,0.00234878159644822
2014,school_median_for_everyone,School median for everyone,2,inst_certified_years_m1,institutional_quality,Institutional quality,8,10,p10,7.5,12.5,201271,10063,250000,12.4292161968444,241364.404253205,12.387604605489,-0.0047115155847133,0.230700242342849,0.00229976952336169
2015,school_median_for_everyone,School median for everyone,2,inst_certified_years_m1,institutional_quality,Institutional quality,8,10,p10,7.5,12.5,197538,9877,250000,12.4292161968444,244770.67935608,12.4047741295588,-0.000300415141988759,0.227379676146159,0.00228791094921218
2016,school_median_for_everyone,School median for everyone,2,inst_certified_years_m1,institutional_quality,Institutional quality,8,10,p10,7.5,12.5,198203,9910,250000,12.4292161968444,246024.217961655,12.4114727943786,-0.0039716824070757,0.230170151450729,0.00231212961402549
2017,school_median_for_everyone,School median for everyone,2,inst_certified_years_m1,institutional_quality,Institutional quality,8,10,p10,7.5,12.5,184862,9243,250000,12.4292161968444,250000,12.4292161968444,-0.00255975496990945,0.226730970931438,0.00235832889037977
2018,school_median_for_everyone,School median for everyone,2,inst_certified_years_m1,institutional_quality,Institutional quality,8,10,p10,7.5,12.5,199338,9967,250000,12.4292161968444,250000,12.4292161968444,0.000917073735543322,0.225426555705245,0.00225799432646798
2019,school_median_for_everyone,School median for everyone,2,inst_certified_years_m1,institutional_quality,Institutional quality,8,10,p10,7.5,12.5,200817,10041,250000,12.4292161968444,250000,12.4292161968444,-0.00246022979774291,0.230252534966436,0.00229781963782761
2020,school_median_for_everyone,School median for everyone,2,inst_certified_years_m1,institutional_quality,Institutional quality,8,10,p10,7.5,12.5,204562,10228,250000,12.4292161968444,250000,12.4292161968444,0.000794186043299153,0.227058701149827,0.00224513670226869
2013,school_median_for_everyone,School median for everyone,2,inst_certified_years_m1,institutional_quality,Institutional quality,8,25,p25,22.5,27.5,193936,9697,250000,12.4292161968444,250000,12.4292161968444,0.000299869398248773,0.226779010720812,0.00230294814222288
2014,school_median_for_everyone,School median for everyone,2,inst_certified_years_m1,institutional_quality,Institutional quality,8,25,p25,22.5,27.5,201271,10064,250000,12.4292161968444,250000,12.4292161968444,-9.93146342300738e-05,0.225559271488494,0.00224840928035209
2015,school_median_for_everyone,School median for everyone,2,inst_certified_years_m1,institutional_quality,Institutional quality,8,25,p25,22.5,27.5,197538,9876,250000,12.4292161968444,250000,12.4292161968444,-0.00273429354947968,0.231775662789525,0.00233226175695374
2016,school_median_for_everyone,School median for everyone,2,inst_certified_years_m1,institutional_quality,Institutional quality,8,25,p25,22.5,27.5,198203,9910,250000,12.4292161968444,250000,12.4292161968444,-8.91397555311918e-05,0.228047690309776,0.00229080884229342
2017,school_median_for_everyone,School median for everyone,2,inst_certified_years_m1,institutional_quality,Institutional quality,8,25,p25,22.5,27.5,184862,9244,250000,12.4292161968444,250000,12.4292161968444,-0.00340255364665919,0.224852594756833,0.00233866456419952
2018,school_median_for_everyone,School median for everyone,2,inst_certified_years_m1,institutional_quality,Institutional quality,8,25,p25,22.5,27.5,199338,9966,250000,12.4292161968444,250000,12.4292161968444,0.00515282143002974,0.228512060852975,0.00228901524771283
2019,school_median_for_everyone,School median for everyone,2,inst_certified_years_m1,institutional_quality,Institutional quality,8,25,p25,22.5,27.5,200817,10041,250000,12.4292161968444,250000,12.4292161968444,0.00393871249414989,0.231401190196597,0.00230928271485885
2020,school_median_for_everyone,School median for everyone,2,inst_certified_years_m1,institutional_quality,Institutional quality,8,25,p25,22.5,27.5,204562,10228,250000,12.4292161968444,250000,12.4292161968444,-0.00237494607648196,0.225707761634281,0.00223177872975525
2013,school_median_for_everyone,School median for everyone,2,inst_certified_years_m1,institutional_quality,Institutional quality,8,50,p50,47.5,52.5,193936,9697,350000,12.7656884334656,350000,12.7656884334656,0.00400790929969908,0.209635405780155,0.00212885428307956
2014,school_median_for_everyone,School median for everyone,2,inst_certified_years_m1,institutional_quality,Institutional quality,8,50,p50,47.5,52.5,201271,10064,350000,12.7656884334656,350000,12.7656884334656,-0.000853993792681678,0.209012376682018,0.00208346730479783
2015,school_median_for_everyone,School median for everyone,2,inst_certified_years_m1,institutional_quality,Institutional quality,8,50,p50,47.5,52.5,197538,9877,350000,12.7656884334656,350000,12.7656884334656,0.000487929063111803,0.212312751583508,0.00213630645112289
2016,school_median_for_everyone,School median for everyone,2,inst_certified_years_m1,institutional_quality,Institutional quality,8,50,p50,47.5,52.5,198203,9910,350000,12.7656884334656,350000,12.7656884334656,-0.0010045655679989,0.207654680645391,0.00208595481901132
