school_rbd,analysis_sample,outcome,va_raw,va_centered,va_se,va_resid_sd,va_se_method,n_students,n_total,noise_var,dev2,eb_tau2,eb_tau,eb_reliability,va_eb,va_eb_centered,eb_method
280,All,log_program_income_full_clp_m1,.13302815,.026036233,.020380657,.49343455,stata_areg_centered_student_vce_unadjusted,758,757999,.0004153711865279,.0006778854156284,.0073929455932413,.0859822399873447,.9468040042120075,.0246512093823682,.027612170245354,stata_normal_normal_weighted_by_n_students_regression
283,All,log_program_income_full_clp_m1,.099787712,-.0072042034,.020534916,.42250162,stata_areg_centered_student_vce_unadjusted,723,757999,.0004216827689488,.0000519005461124,.0073929455932413,.0859822399873447,.9460393061058383,-.0068154595882754,-.0038544987252896,stata_normal_normal_weighted_by_n_students_regression
284,All,log_program_income_full_clp_m1,.096223131,-.010768785,.048104987,.48074988,stata_areg_centered_student_vce_unadjusted,103,757999,.002314089730824,.0001159667326338,.0073929455932413,.0859822399873447,.7616069527338574,-.0082015816449156,-.0052406207819298,stata_normal_normal_weighted_by_n_students_regression
285,All,log_program_income_full_clp_m1,.16294442,.055952504,.036624383,.47071487,stata_areg_centered_student_vce_unadjusted,180,757999,.0013413454434131,.0031306827389875,.0073929455932413,.0859822399873447,.8464276679373252,.0473597477050098,.0503207085679956,stata_normal_normal_weighted_by_n_students_regression
286,All,log_program_income_full_clp_m1,.052806884,-.054185033,.025408424,.45597857,stata_areg_centered_student_vce_unadjusted,403,757999,.0006455880323731,.0029360177803994,.0073929455932413,.0859822399873447,.9196883334149475,-.0498333425557706,-.0468723816927849,stata_normal_normal_weighted_by_n_students_regression
287,All,log_program_income_full_clp_m1,.14912552,.042133596,.020410702,.4639439,stata_areg_centered_student_vce_unadjusted,784,757999,.0004165967411309,.0017752398976522,.0073929455932413,.0859822399873447,.946655421880825,.0398859969001894,.0428469577631752,stata_normal_normal_weighted_by_n_students_regression
298,All,log_program_income_full_clp_m1,-.0036094952,-.11060141,.43716452,,stata_areg_centered_student_vce_unadjusted,1,757999,.1911128133997844,.0122326719455618,.0073929455932413,.0859822399873447,.037242977890133,-.0041191259125168,-.0011581650495311,stata_normal_normal_weighted_by_n_students_regression
304,All,log_program_income_full_clp_m1,.23702136,.13002944,.038607076,.48540881,stata_areg_centered_student_vce_unadjusted,428,757999,.0014905063026325,.0169076552570221,.0073929455932413,.0859822399873447,.8322154135460803,.1082125041151654,.1111734649781512,stata_normal_normal_weighted_by_n_students_regression
312,All,log_program_income_full_clp_m1,-.18008201,-.28707394,.43812343,,stata_areg_centered_student_vce_unadjusted,1,757999,.1919521441052021,.0824114470283264,.0073929455932413,.0859822399873447,.0370861685353018,-.0106464725575969,-.0076855116946111,stata_normal_normal_weighted_by_n_students_regression
320,All,log_program_income_full_clp_m1,.18481337,.077821448,.042988982,.49314475,stata_areg_centered_student_vce_unadjusted,155,757999,.0018480525778337,.006056177843822,.0073929455932413,.0859822399873447,.8000159134736922,.062258397158512,.0652193580214978,stata_normal_normal_weighted_by_n_students_regression
324,All,log_program_income_full_clp_m1,-.27720591,-.38419783,.25477135,.22871633,stata_areg_centered_student_vce_unadjusted,3,757999,.0649084417052705,.1476079734352247,.0073929455932413,.0859822399873447,.1022517806292978,-.0392849123822425,-.0363239515192568,stata_normal_normal_weighted_by_n_students_regression
329,All,log_program_income_full_clp_m1,.29325941,.1862675,.06283439,.50863588,stata_areg_centered_student_vce_unadjusted,103,757999,.0039481605048142,.0346955797650721,.0073929455932413,.0859822399873447,.6518716542567978,.1214225001884413,.1243834610514271,stata_normal_normal_weighted_by_n_students_regression
335,All,log_program_income_full_clp_m1,.034962252,-.072029665,.055787541,.4820742,stata_areg_centered_student_vce_unadjusted,97,757999,.0031122497277286,.0051882726509477,.0073929455932413,.0859822399873447,.7037418503284699,-.0506902898156465,-.0477293289526607,stata_normal_normal_weighted_by_n_students_regression
336,All,log_program_income_full_clp_m1,.14619756,.039205637,.030173969,.45578325,stata_areg_centered_student_vce_unadjusted,405,757999,.0009104683764717,.001537081962047,.0073929455932413,.0859822399873447,.8903501162542707,.0349067433046339,.0378677041676197,stata_normal_normal_weighted_by_n_students_regression
337,All,log_program_income_full_clp_m1,.34639344,.23940153,.049273804,.4560329,stata_areg_centered_student_vce_unadjusted,247,757999,.0024279077438918,.0573130945946947,.0073929455932413,.0859822399873447,.7527803684113934,.1802167751040692,.1831777359670549,stata_normal_normal_weighted_by_n_students_regression
341,All,log_program_income_full_clp_m1,.21271659,.10572467,.038406622,.45997643,stata_areg_centered_student_vce_unadjusted,267,757999,.0014750685877002,.0111777058528487,.0073929455932413,.0859822399873447,.8336641600246526,.0881388681974488,.0910998290604345,stata_normal_normal_weighted_by_n_students_regression
342,All,log_program_income_full_clp_m1,.22557561,.11858369,.030402884,.47675091,stata_areg_centered_student_vce_unadjusted,452,757999,.0009243353486641,.0140620925151695,.0073929455932413,.0859822399873447,.8888656815706484,.1054049760756335,.1083659369386193,stata_normal_normal_weighted_by_n_students_regression
344,All,log_program_income_full_clp_m1,.18568049,.078688584,.04150445,.47106382,stata_areg_centered_student_vce_unadjusted,266,757999,.0017226193816216,.0061918932998746,.0073929455932413,.0859822399873447,.8110243976789266,.0638183616533238,.0667793225163096,stata_normal_normal_weighted_by_n_students_regression
350,All,log_program_income_full_clp_m1,.16901399,.062022071,.046271913,.46379724,stata_areg_centered_student_vce_unadjusted,236,757999,.0021410899098751,.0038467373368177,.0073929455932413,.0859822399873447,.7754266900752326,.0480935694761644,.0510545303391502,stata_normal_normal_weighted_by_n_students_regression
355,All,log_program_income_full_clp_m1,.0036447698,-.10334715,.10680383,.44734585,stata_areg_centered_student_vce_unadjusted,18,757999,.0114070574592278,.0106806323764216,.0073929455932413,.0859822399873447,.393241723025697,-.0406404094000285,-.0376794485370427,stata_normal_normal_weighted_by_n_students_regression
356,All,log_program_income_full_clp_m1,.27113831,.16414638,.060412537,.46097103,stata_areg_centered_student_vce_unadjusted,285,757999,.003649674663815,.0269440336314423,.0073929455932413,.0859822399873447,.6694919703063417,.1098946824398156,.1128556433028013,stata_normal_normal_weighted_by_n_students_regression
357,All,log_program_income_full_clp_m1,.39973426,.29274234,.054122008,.48183846,stata_areg_centered_student_vce_unadjusted,245,757999,.0029291917914392,.0856980786786878,.0073929455932413,.0859822399873447,.7162223595486615,.2096686107424885,.2126295716054742,stata_normal_normal_weighted_by_n_students_regression
358,All,log_program_income_full_clp_m1,.2839365,.17694457,.055415615,.44970989,stata_areg_centered_student_vce_unadjusted,102,757999,.0030708904345291,.0313093804242184,.0073929455932413,.0859822399873447,.7065234559888794,.1250154882232656,.1279764490862514,stata_normal_normal_weighted_by_n_students_regression
361,All,log_program_income_full_clp_m1,.43314055,.32614863,.056558218,.46298316,stata_areg_centered_student_vce_unadjusted,210,757999,.0031988320067422,.1063729283454272,.0073929455932413,.0859822399873447,.6979891263250104,.2276481967283578,.2306091575913435,stata_normal_normal_weighted_by_n_students_regression
364,All,log_program_income_full_clp_m1,.22381318,.11682126,.048733722,.49149773,stata_areg_centered_student_vce_unadjusted,132,757999,.002374975700768,.0136472066236817,.0073929455932413,.0859822399873447,.7568596603839814,.0884172986003915,.0913782594633773,stata_normal_normal_weighted_by_n_students_regression
365,All,log_program_income_full_clp_m1,.2390814,.13208948,.040993892,.4737753,stata_areg_centered_student_vce_unadjusted,256,757999,.0016804991531366,.0174476309365076,.0073929455932413,.0859822399873447,.8147892889514302,.1076250940977647,.1105860549607505,stata_normal_normal_weighted_by_n_students_regression
366,All,log_program_income_full_clp_m1,.37537706,.26838514,.041979212,.42858377,stata_areg_centered_student_vce_unadjusted,234,757999,.0017622542664947,.0720305845132001,.0073929455932413,.0859822399873447,.8075132937026344,.2167245700612367,.2196855309242225,stata_normal_normal_weighted_by_n_students_regression
367,All,log_program_income_full_clp_m1,.18089485,.073902935,.043243323,.49208248,stata_areg_centered_student_vce_unadjusted,389,757999,.001869984942694,.005461643775932,.0073929455932413,.0859822399873447,.7981216705189118,.0589835337631858,.0619444946261715,stata_normal_normal_weighted_by_n_students_regression
371,All,log_program_income_full_clp_m1,.0083155604,-.098676354,.1346174,.38898164,stata_areg_centered_student_vce_unadjusted,15,757999,.0181218452307432,.0097370227709273,.0073929455932413,.0859822399873447,.2897513698717755,-.0285916086824862,-.0256306478195005,stata_normal_normal_weighted_by_n_students_regression
372,All,log_program_income_full_clp_m1,.064753607,-.04223831,.059268545,.43182173,stata_areg_centered_student_vce_unadjusted,288,757999,.0035127604690161,.0017840748268285,.0073929455932413,.0859822399873447,.6778970156574209,-.0286332242932591,-.0256722634302733,stata_normal_normal_weighted_by_n_students_regression
373,All,log_program_income_full_clp_m1,.086098626,-.020893289,.05617594,.44993523,stata_areg_centered_student_vce_unadjusted,328,757999,.0031557362055317,.0004365295143602,.0073929455932413,.0859822399873447,.7008407054330927,-.0146428672557294,-.0116819063927436,stata_normal_normal_weighted_by_n_students_regression
379,All,log_program_income_full_clp_m1,.0086033139,-.098388605,.044726279,.4336462,stata_areg_centered_student_vce_unadjusted,573,757999,.002000440000346,.0096803175511825,.0073929455932413,.0859822399873447,.7870373806743737,-.0774355098333529,-.0744745489703672,stata_normal_normal_weighted_by_n_students_regression
381,All,log_program_income_full_clp_m1,-.46105886,-.5680508,.44206411,,stata_areg_centered_student_vce_unadjusted,1,757999,.195420674224156,.3226817133317942,.0073929455932413,.0859822399873447,.0364519187611638,-.0207065417130031,-.0177455808500174,stata_normal_normal_weighted_by_n_students_regression
384,All,log_program_income_full_clp_m1,.16110969,.054117765,.047929555,.47454169,stata_areg_centered_student_vce_unadjusted,405,757999,.0022972422595311,.0029287325226039,.0073929455932413,.0859822399873447,.7629310912818023,.0412881257123168,.0442490865753025,stata_normal_normal_weighted_by_n_students_regression
392,All,log_program_income_full_clp_m1,.18975867,.082766756,.048477791,.4513872,stata_areg_centered_student_vce_unadjusted,256,757999,.0023500962444545,.0068503359735769,.0073929455932413,.0859822399873447,.7587923480568457,.0628027814326406,.0657637422956263,stata_normal_normal_weighted_by_n_students_regression
396,All,log_program_income_full_clp_m1,.13914269,.032150779,.026729476,.47706392,stata_areg_centered_student_vce_unadjusted,464,757999,.0007144648715613,.0010336725874804,.0073929455932413,.0859822399873447,.9118750833372727,.0293174942033152,.032278455066301,stata_normal_normal_weighted_by_n_students_regression
397,All,log_program_income_full_clp_m1,.0060450602,-.10094686,.19644542,.51523036,stata_areg_centered_student_vce_unadjusted,5,757999,.0385908031900064,.0101902682387356,.0073929455932413,.0859822399873447,.1607730076138256,-.01622953008498,-.0132685692219943,stata_normal_normal_weighted_by_n_students_regression
