school_rbd,analysis_sample,outcome,va_raw,va_centered,va_se,va_resid_sd,va_se_method,n_students,n_total
766,All,log_program_income_area_clp_m1,-.102880900384585,-.0985538344576014,.0473301208671117,.428928554982091,stata_areg_centered_student_vce_unadjusted,459,565432
767,All,log_program_income_area_clp_m1,.0721930300789246,.0765200960059079,.068910786595229,.350677328613319,stata_areg_centered_student_vce_unadjusted,123,565432
768,All,log_program_income_area_clp_m1,-.0401110974542763,-.035784031527293,.0306051310562398,.374700918731035,stata_areg_centered_student_vce_unadjusted,468,565432
769,All,log_program_income_area_clp_m1,.0885221212916664,.0928491872186497,.0745633293362923,.402309123785762,stata_areg_centered_student_vce_unadjusted,337,565432
770,All,log_program_income_area_clp_m1,.00252073104998324,.00684779697696651,.0857285946250235,.438153125335082,stata_areg_centered_student_vce_unadjusted,143,565432
772,All,log_program_income_area_clp_m1,-.0128039455365971,-.00847687960961387,.0373693635546581,.400009133077852,stata_areg_centered_student_vce_unadjusted,206,565432
774,All,log_program_income_area_clp_m1,.0349945927384556,.0393216586654388,.0865270988036739,.391029705687953,stata_areg_centered_student_vce_unadjusted,61,565432
799,All,log_program_income_area_clp_m1,.0359323698710524,.0402594357980357,.0575904432779314,.376729281928276,stata_areg_centered_student_vce_unadjusted,101,565432
802,All,log_program_income_area_clp_m1,-.0553273012416445,-.0510002353146612,.0402516818289159,.391625126637785,stata_areg_centered_student_vce_unadjusted,230,565432
845,All,log_program_income_area_clp_m1,-.0463767758508092,-.042049709923826,.0499952501943514,.411422952467605,stata_areg_centered_student_vce_unadjusted,296,565432
964,All,log_program_income_area_clp_m1,.570358007004064,.574685072931047,.437081634501295,.,stata_areg_centered_student_vce_unadjusted,1,565432
967,All,log_program_income_area_clp_m1,-.00299280294707128,.00133426297991199,.0484531489740256,.395947101800739,stata_areg_centered_student_vce_unadjusted,232,565432
968,All,log_program_income_area_clp_m1,.0040871568238909,.00841422275087416,.0486777471170834,.407901970355317,stata_areg_centered_student_vce_unadjusted,170,565432
982,All,log_program_income_area_clp_m1,.191767510547014,.196094576473997,.097596461075221,.338602276304233,stata_areg_centered_student_vce_unadjusted,26,565432
987,All,log_program_income_area_clp_m1,.00702336865066893,.0113504345776522,.0561411738672511,.412835190009474,stata_areg_centered_student_vce_unadjusted,276,565432
988,All,log_program_income_area_clp_m1,-.00734411418807908,-.00301704826109581,.0590538569152704,.398558500791053,stata_areg_centered_student_vce_unadjusted,79,565432
1013,All,log_program_income_area_clp_m1,-.0918502745089282,-.087523208581945,.0575366628409278,.402291950648258,stata_areg_centered_student_vce_unadjusted,155,565432
1036,All,log_program_income_area_clp_m1,-.0333071445724358,-.0289800786454525,.0526562675339475,.425254513732758,stata_areg_centered_student_vce_unadjusted,272,565432
1048,All,log_program_income_area_clp_m1,-.042417848172332,-.0380907822453488,.047527926475087,.395750318100693,stata_areg_centered_student_vce_unadjusted,299,565432
1119,All,log_program_income_area_clp_m1,-.0576901655251733,-.05336309959819,.0611307688291248,.372576923822408,stata_areg_centered_student_vce_unadjusted,123,565432
1120,All,log_program_income_area_clp_m1,-.399344562749013,-.39501749682203,.428358904124954,.,stata_areg_centered_student_vce_unadjusted,1,565432
1121,All,log_program_income_area_clp_m1,-.0446265661755134,-.0402995002485301,.0375936007428318,.429868700550354,stata_areg_centered_student_vce_unadjusted,272,565432
1123,All,log_program_income_area_clp_m1,-.0387251516683587,-.0343980857413754,.0625145908246431,.456834283625894,stata_areg_centered_student_vce_unadjusted,100,565432
1148,All,log_program_income_area_clp_m1,-.0236004476635629,-.0192733817365796,.065058616840938,.39472921983164,stata_areg_centered_student_vce_unadjusted,130,565432
1149,All,log_program_income_area_clp_m1,-.173386643620954,-.16905957769397,.0994029461009945,.35299269976158,stata_areg_centered_student_vce_unadjusted,43,565432
1164,All,log_program_income_area_clp_m1,.00633313947820453,.0106602054051878,.0767507135700866,.434241808624097,stata_areg_centered_student_vce_unadjusted,123,565432
1167,All,log_program_income_area_clp_m1,-.0970034320070691,-.0926763660800858,.0461478791071889,.392472257897625,stata_areg_centered_student_vce_unadjusted,188,565432
1183,All,log_program_income_area_clp_m1,-.0257140992892307,-.0213870333622475,.040129578997012,.435923078658617,stata_areg_centered_student_vce_unadjusted,225,565432
1184,All,log_program_income_area_clp_m1,-.0142478002785673,-.00992073435158401,.0759760136238928,.442145435255308,stata_areg_centered_student_vce_unadjusted,57,565432
1190,All,log_program_income_area_clp_m1,.116810403577807,.12113746950479,.0776846299538392,.347896400857944,stata_areg_centered_student_vce_unadjusted,86,565432
1194,All,log_program_income_area_clp_m1,-.00538767118405645,-.00106060525707318,.0254281109274745,.412254021275283,stata_areg_centered_student_vce_unadjusted,692,565432
1195,All,log_program_income_area_clp_m1,.0252125823526968,.02953964827968,.0263533034493773,.435126407737031,stata_areg_centered_student_vce_unadjusted,572,565432
