school_rbd,highinst_va,highpay_va,income_va,math_va,highinst_n,highpay_n,income_n,math_n,math_highinst_highpay_math_orth_va,math_highinst_highpay_highinst_orth_va,math_highinst_highpay_highpay_orth_va
3728,-0.102373804258651,0.0334793812453927,0.0264509775149015,0.0417484737952034,163,152,163,157,0.0684576993031349,-0.122578702486261,0.0347125576672341
3730,-0.0471531712851532,0.0049867348868313,-0.0244592646654512,-0.038810524598855,134,125,134,117,-0.0121012990909235,-0.0435986979313415,0.0076259580634838
3733,-0.0614204719564514,-0.0087778537574173,-0.0445378214956,-0.0353141713494921,69,66,69,48,-0.00860494584156061,-0.0588971826750283,-0.00578192371981669
3734,-0.0575794100921183,-0.0071220916555086,-0.0521853895382376,0.027890014135597,23,22,23,13,0.0545992396435285,-0.0736970145454429,-0.00688906789572469
3735,-0.0947913691517306,0.0057492106829445,0.0176308590170987,0.290177844802057,367,352,367,324,0.316887070309988,-0.188265869225907,-0.00361298785512712
3739,-0.038919724351144,-0.0934186113614447,-0.109072425742464,-0.126525384416638,222,170,222,74,-0.0998161589087065,-0.00949539177404835,-0.087422345431936
3740,0.0095756136885211,0.0037225744056481,0.0104046291160559,,6,5,6,,,,
3741,-0.0081407412756336,-0.0110497043520381,-0.0232463716388137,0.225038257444214,12,11,12,2,0.251747482952146,-0.0824035369896717,-0.0207529518145142
3742,-0.0458427678812769,0.0161846757416239,-0.0969193427769406,-0.127691385916545,522,505,522,197,-0.100982160408614,-0.0160745449449035,0.0224730418941917
3743,-0.0827728544834657,-0.0268957669595504,0.0253528383383986,-0.0587819719717482,203,186,203,190,-0.0320727464638167,-0.0733281758315407,-0.0221727594733206
3759,0.007745368504565,0.0036645236918441,0.0009592373668888,,1,1,1,,,,
3760,0.0035110922981121,0.0005854996591623,-0.0051590888160908,,1,1,1,,,,
3795,-0.0783138909762676,0.0090999626844306,-0.0495198523574255,0.044073464157811,246,240,246,229,0.0707826896657425,-0.0992045016760988,0.0093898036679117
3796,-0.090247692502017,-0.0448752264245631,-0.0249065429999013,0.0201512031553201,438,404,438,406,0.0468604286632516,-0.104082879232378,-0.0431708553359132
3797,-0.0852722376810675,0.0038314004603842,-0.0022194355884493,0.0217340985379078,430,407,430,385,0.0484433240458393,-0.0995742698330344,0.0052948748290455
3800,-0.0754236044931753,-0.0751607295742966,-0.164070930384354,-0.270901763660145,40,35,40,23,-0.244192538152214,-0.00341815608284464,-0.0618773809133118
3802,-0.0689754295073218,-0.0582686639718789,-0.135714899661594,-0.204215539968079,176,166,176,127,-0.177506314460148,-0.0166378369498078,-0.0479847335009082
3823,-0.0595206127534213,0.0236119803814261,-0.0368584956285315,-0.126044126116623,168,150,168,122,-0.0993349006086915,-0.0302382183210971,0.0303131871082137
3865,-0.0879638605326233,-0.0143122203721357,-0.0192052459522704,-0.0932228903010738,573,539,573,523,-0.0665136647931423,-0.0683614764411504,-0.00797464581073787
3871,-0.0647728358950114,-0.0265636627774774,-0.0505175175409328,-0.0404438714752321,269,258,269,145,-0.0137346459673006,-0.0607366373940303,-0.0232364931212712
3885,-0.0816771597921889,-0.0022518123949751,0.0078951654686677,0.0166755340602654,226,209,226,185,0.0433847595681969,-0.0944872628550554,-0.000704537738621164
3886,-0.0278631398622508,0.0305955699530337,0.0336764772380063,0.0075978411388979,121,113,121,67,0.0343070666468294,-0.0379959469864836,0.0306265273161534
3887,-0.0424432527425409,-0.0575629457803162,-0.0675358659293384,0.016675368444944,140,130,140,99,0.0433845939528755,-0.0552533069602624,-0.0573963131123368
3888,-0.0361067937624396,-0.03865941918271,-0.0743097210092296,0.0929903531389138,61,51,61,32,0.119699578646845,-0.0714245270069686,-0.0418885928748424
3899,-0.0028598277938645,-0.0090612531516865,-0.0274622231044974,,2,2,2,,,,
3907,-0.0512674662091507,-0.0296837543612169,-0.0255472272981927,-0.0254762819714068,197,185,197,159,0.0012329435365247,-0.0516456786093584,-0.0274541246562341
3909,-0.0641704687056907,0.0063088420036474,-0.0193696248177348,-0.0821618374602803,612,560,612,433,-0.0554526119523488,-0.0478303355081607,0.0113492548785093
3940,-0.0509602570510252,-0.0140207254923845,-0.0626136433813109,-0.0164807013765665,341,314,341,260,0.010228524131365,-0.0539915478931714,-0.012175901294737
3941,-0.0350871754228607,-0.0296095790534214,-0.0836209315897215,-0.130187500373024,114,110,114,83,-0.103478274865093,-0.00458277015970187,-0.0235959273782273
3960,-0.0721672977271257,0.0466300727460531,0.0574947685143069,0.0022916193369659,154,141,154,140,0.0290008448448974,-0.0807351338611675,0.048440710334594
3961,-0.0721175841366962,-0.0148913539567951,-0.0400256549041509,-0.0102609398698977,178,165,178,125,0.0164482856380338,-0.076983277438291,-0.012560588275116
3976,-0.0659218249816038,-0.0107526082906854,-0.0553280195594273,-0.137633228475798,308,288,308,149,-0.110924002967867,-0.0332214413148568,-0.00334432022027273
3977,-0.0697838941161707,-0.0472181778671446,-0.0554091158606823,-0.167390744588783,184,161,184,110,-0.140681519080852,-0.028307086998748,-0.0384368025379494
3998,-0.0551751422804475,-0.100791272160819,-0.139187049931827,-0.167053932721734,241,223,241,156,-0.140344707213802,-0.0137976715309263,-0.0925379847543482
4000,-0.0068256467950167,0.0001337000937009,-0.0043650321333381,,1,1,1,,,,
4025,-0.0583502683354881,-0.0363716385706107,-0.0332071225175341,-0.021190260627849,185,176,185,129,0.00551896488008249,-0.0599925626599691,-0.0340709566734215
4032,-0.0880271542235188,-0.0113104088759443,-0.029879940167549,-0.0581029030511868,90,78,90,71,-0.0313936775432553,-0.0787827542634178,-0.00643073410679814
4043,-0.0445979345227675,-0.0214440562581475,-0.0524492028819857,-0.0308543500769306,70,62,70,47,-0.00414512456899911,-0.043389986207765,-0.019225533409389
4049,-0.0736576658831087,0.0033019906427371,-0.0172248984489337,-0.102342063565081,640,599,640,496,-0.0756328380571495,-0.051365752000872,0.00951526058234552
4052,-0.0702114084618442,0.0232466472599484,0.0538858275379894,-0.182023743894001,57,57,57,49,-0.15531451838607,-0.0244188715715324,0.0326514395319084
4084,-0.0445205634589993,-0.01861562845174,-0.0216178500577312,-0.0671479146534254,76,70,76,62,-0.0404386891454939,-0.0326085063047926,-0.014890909263097
4102,-0.0879395674558879,-0.0202403115274416,-0.0156853695463272,0.095968727356468,483,456,483,376,0.122677952864399,-0.124135716534204,-0.0217693068255395
4124,-0.0624877890449844,-0.0103773396949726,-0.0323041271023872,-0.02635222018891,161,139,161,74,0.000357005319021494,-0.062607659832127,-0.00771644716006622
4140,-0.0675861483852982,0.0225529175368616,0.0206677607815028,0.451483864245382,1033,965,1033,881,0.478193089753314,-0.208634845391852,0.00552700154573409
4141,-0.0440739095981085,-0.0165945048255046,0.038160441904303,0.198812009155105,123,112,123,75,0.225521234663037,-0.110601763335341,-0.0239428905981825
4160,-0.0668360686237233,-0.0483393471656458,-0.0572442913226731,-0.143631970018254,290,281,290,171,-0.116922744510323,-0.0323664682069002,-0.0406494866730047
4162,-0.0908717397618457,-0.0704358763289094,-0.0057773654848053,-0.192162227866925,1086,1027,1086,723,-0.165453002358994,-0.0420890464298326,-0.0598825315430188
4163,-0.0781590912952346,0.0199512656238764,-0.0059693559264665,0.0027166330366766,925,872,925,847,0.0294258585446081,-0.0868522772799439,0.0219550854920728
4164,-0.093492820225635,-0.0261234109680174,-0.0704385267077971,-0.0436488584529475,869,796,869,719,-0.016939632945016,-0.0885113706908132,-0.0216523308594449
4165,-0.0468569010190021,0.0879001211879577,-0.0603516571983311,-0.172610774181182,569,552,569,166,-0.145901548673251,-0.00384054369335615,0.0960917158969424
4166,-0.0553929412935575,-0.0227995307751911,-0.121853045505669,-0.0483799194243667,620,558,620,327,-0.0216706939164352,-0.0490161537104091,-0.0194724971716213
4190,-0.0601395613924622,0.0058996206637307,-0.0026355932634034,-0.127494100707501,110,98,110,74,-0.10078487519957,-0.0304295240428344,0.0126828915711101
4195,-0.0138599838716097,0.0462021068960296,-0.03880774792715,-0.053687558861631,76,70,76,36,-0.0269783333536995,-0.00591780719321311,0.0482882547637406
4205,-0.0008365115512429,0.0004737837582734,-0.0041759082721933,,1,1,1,,,,
4262,-0.0569830891684393,0.0562211445754514,-0.0263251354352871,-0.218592202031939,205,185,205,148,-0.191882976524008,-0.00040536871850877,0.0666807775497728
4263,-0.091894227487472,0.035437242923393,0.0117019326795568,0.0349881749108416,476,458,476,439,0.0616974004187731,-0.110105301854347,0.0365827030376493
4269,-0.0526295770673261,-0.0005625775182607,-0.0075296532872,0.0459766350507586,214,200,214,188,0.0726858605586901,-0.0740814924671897,-0.00125569764108772
4270,-0.0390232465711963,-0.037723195668049,-0.0800030274608016,0.0806633433721745,98,95,98,31,0.107372568880106,-0.0707053585769515,-0.0403372385960382
4277,-0.0882148728350521,0.0598408634925395,0.0206702875911799,-0.17250597240389,903,846,903,705,-0.145796746895959,-0.0452294248357224,0.069483496156001
4285,0.0692781137878693,0.0264204890181939,0.111423026290425,0.588015948961591,351,332,351,345,0.614725174469523,-0.112038170927395,-0.00109808161436242
4286,0.143603139527526,-0.0197337708998976,0.0055666149599682,0.553065366969332,173,166,173,169,0.579774592477263,-0.0274051239722924,-0.0484147697261611
4287,-0.0579105767179684,0.0343960598086094,-0.0494698075523032,-0.178433996502031,453,357,453,172,-0.1517247709941,-0.0131767687576273,0.0432187382601269
4288,-0.0766512197797403,0.0198713413067368,-0.0789209105456158,-0.313218246709376,485,461,485,222,-0.286509021201445,0.0078346847537859,0.0349572142075381
4289,-0.09105388404779,0.0089290520379867,-0.0421897919135207,-0.0961052144788632,484,453,484,314,-0.0693959889709317,-0.0706014122873614,0.0154951988792456
4292,-0.0622145398742712,0.0130308999865743,-0.0411046958063424,-0.0511032629881851,50,41,50,36,-0.0243940374802536,-0.0550345529841983,0.0167112110467024
4307,-0.0757529857728852,0.0116915508018425,0.0081145584980144,0.0650390139869516,341,325,341,321,0.0917482394948831,-0.10282699371858,0.0110196221529698
4309,-0.0399653770009477,-0.0780646644735804,-0.106576336428477,-0.0820359392612557,237,220,237,154,-0.0553267137533242,-0.0236623751252028,-0.0738812677834252
4310,-0.0398312303441752,-0.0075582680690289,-0.0003320434911169,-0.0586621780119409,71,65,71,51,-0.0319529525040094,-0.030421882682717,-0.0043513652277209
4324,-0.0632417571268143,0.0073221042911891,-0.025699603825334,-0.0824971398517308,146,140,146,114,-0.0557879143437993,-0.0468027327530107,0.0123437759508294
4331,-0.0667670258654014,-0.0581370767537934,-0.0686749983872833,-0.0931944462744635,132,123,132,116,-0.066485220766532,-0.0471730308081889,-0.052546605527652
4333,-0.0363405141123387,-0.0264179072073114,-0.0992173758499778,-0.123368155011911,83,79,83,48,-0.0966589295039795,-0.00784734736513293,-0.0206436672299908
4353,-0.059328886860863,-0.0080474849896879,-0.0645055146062139,-0.0789663136589687,265,245,265,189,-0.0522570881510372,-0.0439312137100835,-0.00331030347137562
4382,-0.0743114450236611,-0.0302961096298351,-0.0644557938965345,-0.0962467164635568,154,144,154,127,-0.0695374909556253,-0.0538172398963726,-0.0243132494972387
4392,-0.0825031697542996,-0.0213489998401069,-0.0326544163054375,-0.058078158594107,70,68,70,52,-0.0313689330861755,-0.0732660677095409,-0.0166647439268389
4404,-0.0883351553515019,-0.0009005568849529,0.0090367199005428,-0.123376909869918,552,518,552,450,-0.0966676843619865,-0.0598394065224843,0.0067037486884832
4408,-0.052956408999346,0.0060780028416859,-0.0878146526911459,-0.160565631722037,335,326,335,190,-0.133856406214105,-0.0134925414159148,0.0139834589554523
4446,-0.0545685395962397,-0.0198214089714575,-0.0645110241218559,-0.0612284970440975,235,221,235,152,-0.034519271536166,-0.0444023040799546,-0.0159892016204895
4451,-0.089998750089151,0.0307309321805899,-0.0022671036975462,-0.0926240052510368,729,700,729,532,-0.0659147797431053,-0.0705729959548778,0.0371152160255124
4483,-0.0872788461868849,0.066857076266183,-0.0103310530819424,0.0360483631492255,865,815,865,624,0.062757588657157,-0.105802603268344,0.0677960424706871
4499,0.034948473441827,0.0154697810977267,0.0210055523089061,-0.0137705255938485,6,6,6,6,0.012938699914083,0.0311178668837927,0.0141787836314966
4500,-0.128490177950861,0.0028352190214353,-0.0209450547810066,-0.0645513730718009,75,72,75,64,-0.0378421475638694,-0.117343922227832,0.00940689316664496
4505,-0.0826344855530594,-0.0303076184268297,-0.0554023892850805,-0.213904834648985,184,172,184,142,-0.187195609141053,-0.0274392165438168,-0.0191401869087481
4507,-0.0466414420383619,-0.0160430858222632,-0.098526815853334,-0.22481118272787,132,121,132,84,-0.198101957219939,0.0117704505854771,-0.00568882089835828
4509,-0.0846314385874584,-0.0136052504357979,-0.0283691302412314,-0.362001054803429,54,48,54,48,-0.335291829295498,0.0142420438380156,0.00378961212047052
4530,-0.0995269416165712,-0.013200384163918,0.0117455065323033,-0.0286990972597263,295,274,295,282,-0.0019898717517948,-0.0989546448557921,-0.00913850426940234
4531,-0.0971511825055216,-0.0309304335501058,-0.0464438803813757,-0.0639051308556264,384,364,384,308,-0.0371959053476949,-0.086195523851123,-0.0254884525641669
4533,-0.049476365617679,-0.0942923831391358,-0.127826561315779,-0.0363379480616625,409,375,409,196,-0.00962872255373101,-0.0466511325210922,-0.0916742046286935
4534,-0.0771099450981248,-0.0509829928044155,-0.0085108106637052,-0.162018280942918,921,874,921,586,-0.135309055434987,-0.0372176457652378,-0.0421671745688043
4535,-0.0194233711868995,0.0853166817676329,-0.0613530857948398,-0.224725266526413,371,360,371,154,-0.198016041018482,0.0389631820583973,0.0947095654475772
4536,-0.0382434727597132,-0.0551664017260921,-0.052164726427677,0.0253224578995256,183,175,183,119,0.0520316834074571,-0.0536038244680295,-0.0555070662407129
4544,-0.0012090163558106,-0.0002994477230771,-0.008599171311097,,1,1,1,,,,
4553,-0.0846453902753004,-0.0157711961575117,-0.0125921580132771,-0.0688497079031967,353,328,353,270,-0.0421404823952652,-0.0722314209947998,-0.0105637237385854
4554,0.006679911377817,-0.0173304369923077,-0.0439377381133436,-0.0294252124993533,14,14,14,7,-0.00271598699142181,0.00746636226331401,-0.0169758085345071
4555,-0.0419584025956147,0.0129477838577687,-0.0156850543785635,-0.119321138584775,190,180,190,133,-0.0926119130768435,-0.0146588277376489,0.0187514621514847
4557,-0.0575569624657412,-0.0430510633780111,-0.0927076339333902,-0.0456517305099764,142,135,142,89,-0.0189425050020449,-0.0519848032351481,-0.0397613029591969
4558,-0.0135391187384199,-0.0184870848898188,-0.0724547356438715,0.0646790085220123,16,15,16,2,0.0913882340299438,-0.0405069497978161,-0.0213333643385589
4559,-0.0505230390676289,-0.0411633225116313,-0.089800809011145,-0.0849919584581944,28,27,28,13,-0.0582827329502629,-0.0333482145537929,-0.0364855019792445
4560,-0.0458423251231924,-0.010837116418478,-0.0456655185871197,-0.0305962936648402,143,134,143,81,-0.00388706815690871,-0.0447104857259527,-0.00858553201630467
4561,-0.0594561773624456,-0.0507056641814595,-0.182973020673633,-0.345755881550292,36,34,36,8,-0.319046656042361,0.0346260947026681,-0.0348721233860397
4562,-0.0794150678201696,-0.0217374025071817,-0.0882039598874388,-0.0857104585904767,218,204,218,141,-0.0590012330825452,-0.0620283351152624,-0.0160129939018103
4563,-0.0587166389278125,-0.0060046534933907,-0.0075591929959911,-0.0433025981686125,51,47,51,30,-0.016593372660681,-0.0538373123950564,-0.0027717499221642
4564,-0.0576128608312436,-0.0134176923389047,-0.0184688559728869,-0.139020796773321,475,454,475,403,-0.112311571265389,-0.0245032398175502,-0.00624410965356948
4565,-0.0625752511826993,-0.0320158703955801,-0.0320041028293469,0.0153620272031419,89,82,89,67,0.0420712527110734,-0.074997959936857,-0.0310861860870028
4571,0.015338451536237,0.0251666837095953,0.0256919383590565,-0.0615340412196095,64,61,64,34,-0.034824815711678,0.0255948015989446,0.026551553467561
4572,-0.0349198424610633,-0.0804903465803935,-0.0687533391391529,-0.02337157720882,111,103,111,75,0.00333764829911149,-0.0359187982111185,-0.0789234968750644
4574,-0.0828682512181948,-0.0412817223151776,-0.0428307204879127,-0.0807576525561468,282,258,282,232,-0.0540484270482153,-0.0669422561253013,-0.0356417103440705
4575,-0.019106925321748,0.0011564359013731,-0.02741733543345,0.0103703509181066,120,115,120,83,0.0370795764260381,-0.0300574324096164,0.000763992188872854
4577,-0.11269435526265,-0.0520955623359035,-0.0606281318790586,-0.124771650230399,52,50,52,36,-0.0980624247224675,-0.0837872538207042,-0.0435760648741431
4585,-0.0222937527160633,0.0402071315363863,0.0254222703146042,0.219632022719062,70,69,70,53,0.246341248226994,-0.0949620804966377,0.0312266976270193
4588,-0.118468308735164,-0.0728417284107168,-0.118920522092332,-0.139493865823513,246,234,246,203,-0.112784640315582,-0.0852191648429436,-0.0635069625642825
4589,-0.0722039752379423,-0.0111512017886688,-0.0312723734702674,-0.0464569163563162,59,51,59,37,-0.0197476908483847,-0.0663943414843702,-0.00731253420718761
4591,-0.0294904893796576,0.0070936066358766,-0.0670981532628823,-0.197769216263636,97,93,97,59,-0.171059990755704,0.020945880430786,0.015720045918164
4616,-0.0308515674935344,-0.0828730017149067,-0.0854876822115223,-0.103251042909031,63,59,63,30,-0.0765418174010995,-0.00829156713525807,-0.0781282955928885
4617,-0.0409064231832696,-0.0116077214138324,-0.0514935975254863,-0.14653524084955,105,96,105,73,-0.119826015341619,-0.00558055727336219,-0.0047096256107607
4626,-0.0146125712676509,-0.0344808519137692,-0.105581774697433,,15,15,15,,,,
4630,-0.0992780743851607,0.0381548923929483,0.0211001108853862,0.126443236698192,570,546,570,520,0.153152462206124,-0.144462110672176,0.0357579118131727
4631,-0.0725049499959686,-0.0103499935215299,-0.013538857839012,-0.0329884120745298,473,448,473,406,-0.00627918656659831,-0.0706675999631005,-0.00706069287570407
4636,-0.0644480292082684,-0.0035927450222297,-0.0080772451049246,0.0836587899349897,140,130,140,124,0.110368015442921,-0.097013592217102,-0.00543662172342555
4644,-0.0985910042012723,-0.0582306503313658,-0.0489192068521652,-0.109653831807672,385,367,385,306,-0.0829446062997405,-0.0741426208735841,-0.0508359817282094
4646,-0.140623537457205,0.0377019426111753,0.0571336086646305,0.0072182108616831,287,275,287,274,0.0339274363696146,-0.150644379723387,0.0417167437284653
4655,-0.118107771145674,-0.0027150744004898,-0.009361283181477,-0.0662654555530187,306,301,306,283,-0.0395562300450872,-0.106455978817122,0.00356250446048695
4656,-0.0861328958598398,0.0594093481620569,0.0297278199020637,-0.0402131768230694,252,238,252,228,-0.0135039513151379,-0.0821647364367004,0.0634785912925006
4659,-0.0606447722036666,0.0419299246062267,0.0585592306917771,-0.0467229220041991,271,262,271,252,-0.0200136964962676,-0.0547566850537416,0.0453728808569296
4662,-0.0640530705277821,0.0271331111785844,0.0519592279058067,0.0435770757814615,458,440,458,435,0.070286301289393,-0.0847972807494855,0.0269417486367212
4663,-0.088205129631205,0.0548627300975951,0.0485732572091324,0.152230363746583,453,441,453,412,0.178939589254515,-0.140994597288693,0.0510039806009425
4664,-0.0670140170086863,-0.0434675164330327,0.0074986859911525,-0.168480753492758,300,288,300,279,-0.141771527984827,-0.0252157321284701,-0.0347382960782761
4666,-0.0857278290303761,0.0433235904870649,0.0559060764851939,-0.0108654234333976,285,272,285,274,0.0158438020745339,-0.0904152411978162,0.0461584349913354
4667,-0.0521768807655099,0.0390852149837573,0.0013714396034952,-0.185280056297595,204,190,204,169,-0.158570830789664,-0.00542395536585072,0.0479907511464757
4669,-0.121100173028081,0.0393989427265695,0.0126932990974234,0.163980086775103,339,323,339,332,0.190689312283035,-0.177355001985716,0.0362092769520597
4670,-0.0020243161761673,-0.0192032432519519,-0.0547475423059115,,14,14,14,,,,
4672,-0.0555614060612669,-0.0219517846536672,-0.0340415387247309,-0.151319497480937,436,409,436,341,-0.124610271973006,-0.0188245130369212,-0.0143390698050853
4677,-0.0577152039476693,0.0749142001320708,0.130746896765241,0.165175514004879,172,166,172,163,0.191884739512811,-0.114322601833879,0.0694443045289371
4679,0.0107769961803203,0.0610763161333491,0.144897461648838,0.347211086803572,212,210,212,209,0.373920312311503,-0.0995183931330536,0.0456279669548832
4680,-0.0806849605823306,0.0136681981493069,0.0345079406523082,-0.0605346274240203,166,159,166,146,-0.0338254019160888,-0.0707233689476865,0.0183905995713115
4686,-0.0469354519179933,0.0570132592252161,0.0816484425033399,0.491283809211245,256,252,256,248,0.517993034719177,-0.199722399153759,0.0376059430112626
4687,0.0518839594361353,0.0406685810539525,0.0594569714416338,0.291806987671992,275,270,275,268,0.318516213179923,-0.042071025892049,0.0260771167257675
4688,0.141504580149159,0.109512519405784,0.188149379556108,0.77071318953428,252,251,252,242,0.797422415042212,-0.0936948425420007,0.0718565765430289
4689,0.0574159525733302,0.0479162472690061,0.11843736791604,0.246975806853173,240,235,240,227,0.273685032361104,-0.0233169135038432,0.0349939847726042
4691,0.0681443259459409,0.0833752270556054,0.142608055507747,0.348871958160284,118,113,118,112,0.375581183668215,-0.0426409063458677,0.0658390589343453
4694,0.237921775645858,0.105768255019637,0.140325687735022,0.635411244788582,341,338,341,331,0.662120470296514,0.0426271338604546,0.0703446030626035
4698,-0.0846707536297984,0.0373932234249573,0.0312809819396936,-0.167629355006567,188,178,188,172,-0.140920129498636,-0.0431235728273455,0.0467083905771437
4700,-0.0332388595580686,0.0849627159682069,-0.0418058569290484,-0.160719389483672,613,579,613,300,-0.134010163975741,0.00627035600467015,0.0921807001936771
4702,-0.0862434914207169,-0.0247904974640308,-0.0378677915802225,-0.112738514240289,890,828,890,625,-0.0860292887323575,-0.0608853386372476,-0.0177020933840037
4703,0.0764349976015825,0.10993978974971,-0.0319374894931357,-0.237002328968114,174,169,174,46,-0.210293103460182,0.138442441055244,0.116469822295145
4706,-0.0127559370864425,-0.0548766161730856,-0.0338869481124322,-0.0339232977319127,180,163,180,92,-0.00721407222398121,-0.0106428599943668,-0.0536510267604051
4707,0.0190335101148594,-0.0630534716857241,-0.0586047883750175,-0.119703066435514,379,361,379,192,-0.0929938409275825,0.046445727457264,-0.059380231948164
4708,-0.0630055156658023,-0.134329034386683,-0.105023960828663,-0.254458280120541,116,114,116,67,-0.22774905461261,0.00415023446998695,-0.122166324918281
4709,-0.0603984921714502,-0.0856314222866519,-0.127758643628987,-0.177033563912936,437,374,437,194,-0.150324338405005,-0.0160777156405254,-0.076779417131798
4712,-0.049623184628102,-0.0038303196015837,-0.0068020333775928,-0.158076371187308,97,84,97,72,-0.131367145679376,-0.0108934779352804,0.00385434772017638
4714,0.0106291973385359,-0.0010605614893101,-0.010850822012233,,1,1,1,,,,
4715,0.010167915778803,0.0221004418591994,0.0072794436695096,-0.0790770197283416,90,83,90,60,-0.0523677942204101,0.0255982396165446,0.0243966199279828
4717,0.0176100866735227,-0.0092879825448089,-0.0227189712262331,-0.214810540401612,90,83,90,43,-0.188101314893681,0.0730724766742011,-0.00161052209005379
4733,-0.058843219241054,0.0197814316702772,0.0201496876096741,-0.0342220361315237,64,58,64,50,-0.0075128106235922,-0.0566420348390131,0.0226412617341669
4740,-0.0158114972532173,-0.0372026607157075,-0.0696807459387834,0.0347737074731327,25,25,25,2,0.0614829329810642,-0.0339593184559985,-0.0387256502138447
4760,-0.0360168200691009,0.0138244438373661,0.0551273887791118,-0.10193728165323,72,70,72,60,-0.0752280561452985,-0.0138442890496707,0.0186962960748045
4762,-0.0678967158376528,0.036355078180779,0.0400063852558713,-0.0145049136204624,685,659,685,662,0.0122043118874691,-0.0715107283669987,0.0387137555371976
4768,-0.007790083496443,-0.0042956282701116,-0.0048887225153736,,1,1,1,,,,
4778,-0.0856788218530197,0.0409538595976459,0.0120803452833018,-0.0535428879705888,214,203,214,195,-0.0268336624626573,-0.0777793131512093,0.0455613116927312
4779,-0.071779683750289,0.036078448502947,0.0595636131688614,-0.211440373573294,292,275,292,261,-0.184731148065363,-0.0173112614945136,0.0467614364930823
4782,-0.0307919418334617,0.0207475252711762,0.0044373615582921,0.0056781258624756,371,358,371,289,0.0323873513704071,-0.0403585648008366,0.020961360657519
4785,-0.0703817843081779,0.075770648243968,0.0936824819687793,0.0342566619949141,213,208,213,204,0.0609658875028456,-0.0883771126065489,0.0761894942026434
4790,-0.0416096415821981,0.0354054593180095,0.0915438505606226,-0.0513676070011716,169,164,169,158,-0.0246583814932401,-0.0343516913639425,0.038371670176324
4796,-0.0960765258381492,-0.0400770502844393,-0.050553684697179,0.270132034121003,167,160,167,159,0.296841259628935,-0.183638888545718,-0.0485606115426375
4798,0.0229149002742742,0.0401695814703891,0.120159059761967,0.541542525502908,395,391,395,392,0.56825175101084,-0.144694916403559,0.0162146920320263
4805,-0.0546511325991349,-0.0422382856562012,-0.0647531893236613,-0.152521581489548,556,520,556,320,-0.125812355981616,-0.017559707353659,-0.0346076263995316
4822,-0.111918581365541,0.0770579148731943,0.0462001935844309,0.298870716219963,163,159,163,157,0.325579941727894,-0.207956881465101,0.0679370167823742
4824,-0.0436288135678907,0.0227275102520175,-0.0957087657360651,-0.227277531343509,343,329,343,113,-0.200568305835577,0.0155104825040603,0.0330782995915202
4825,-0.0431654890455187,-0.0592973609083873,-0.0830392390524618,-0.298995749078229,285,254,285,144,-0.272286523570298,0.0371257555149357,-0.0459811632937104
4829,-0.0772560382207424,-0.0222309941454486,-0.0400340267876225,-0.177123161139568,472,446,472,375,-0.150413935631637,-0.0329088366616686,-0.0127820436037066
4830,-0.105770959088146,-0.006696978918483,0.0154272851774334,-0.0847824689030297,243,235,243,224,-0.0580732433950982,-0.0886579196049436,-8.36828686772168e-05
4865,-0.0956589373854216,-0.0317199458821589,-0.0063802337631239,-0.0826827619266906,236,231,236,224,-0.0559735364187591,-0.0791651672483811,-0.0255497899897471
4868,-0.11184355097462,-0.0439631354226577,1.12593059283e-05,-0.110185125250193,160,148,160,144,-0.0834758997422615,-0.0872384725716296,-0.0360800183715323
4870,-0.0722474010089547,-0.0576139098563833,-0.0058236947649248,-0.121968928313499,174,166,174,128,-0.0952597028055675,-0.0441669100362366,-0.0506342728894326
4871,-0.0425704789333776,0.0023665886663872,0.0288085362213938,0.0299114759642181,52,50,52,34,0.0566207014721496,-0.0592842757883124,0.00198740213825789
4897,-0.02412691876727,-0.0581680452476172,-0.116897341878288,-0.162296109342334,365,346,365,194,-0.135586883834403,0.0158473208616632,-0.0512051592628659
4922,0.009176084863225,0.0252360441547012,-0.01455576320996,-0.156891093295181,135,130,135,99,-0.13018186778725,0.0475562159850032,0.0308022752772414
4925,-0.0618621629406172,-0.0354116927557495,-0.0338571825919819,-0.0606216186156914,391,368,391,290,-0.0339123931077599,-0.0518749148791502,-0.0313480525770345
4926,0.0046780442686462,-0.0030065660625969,-0.0089407553177522,,1,1,1,,,,
4948,-0.0207742821491058,0.0613184764437651,-0.113696550274127,-0.181619427179773,190,168,190,61,-0.154910201671842,0.0248990090797477,0.068966756933017
4949,-0.0283152628582757,-0.102813000181121,-0.0597324994775935,-0.188698507071221,61,54,61,35,-0.16198928156329,0.0194458707339194,-0.0946050356078243
4951,-0.0549674787145084,-0.0397861114334876,-0.076449561986955,-0.293788498920417,654,606,654,467,-0.267079273412485,0.0237879846932101,-0.0262710929383569
4952,-0.040615046571643,-0.021276705331286,-0.0584306864585489,-0.207177837019052,102,96,102,57,-0.180468611511121,0.0125962201597273,-0.0118676236404473
4956,0.0075846979122824,-0.0048795635381657,-0.011541732573628,,1,1,1,,,,
4958,-0.0900765584783324,-0.0179810828449136,-0.0775006772405336,-0.342319296332682,107,103,107,92,-0.315610070824751,0.00299215697877805,-0.00121288220545964
4965,-0.0052135988402419,-0.0261734454581776,-0.121311667253582,0.278575337520613,62,57,62,8,0.305284563028545,-0.0952661561486014,-0.0382055245329285
4969,-0.0340344332667446,0.0311260870648178,-0.021530556862605,-0.0025638360242605,24,24,24,13,0.024145389483671,-0.0411702435511093,0.0317966891262219
