school_rbd,analysis_sample,outcome,va_raw,va_centered,va_se,va_resid_sd,va_se_method,n_students,n_total,noise_var,dev2,eb_tau2,eb_tau,eb_reliability,va_eb,va_eb_centered,eb_method
337,All,program_certified_years_m1,-.21468493,.0063939644,.24644732,1.9780622,stata_areg_centered_student_vce_unadjusted,230,565229,.0607362838778158,.0000408827833843,.0294328794311119,.1715601335716195,.3264184600479458,.0020871078765869,.0124356656193375,stata_normal_normal_weighted_by_n_students_regression
341,All,program_certified_years_m1,-.14701879,.074060105,.19530116,1.8042984,stata_areg_centered_student_vce_unadjusted,243,565229,.0381425431818452,.0054848991512919,.0294328794311119,.1715601335716195,.4355559801629474,.0322573214166223,.0426058791593729,stata_normal_normal_weighted_by_n_students_regression
342,All,program_certified_years_m1,-.19787069,.023208207,.15024664,2.1039541,stata_areg_centered_student_vce_unadjusted,422,565229,.0225740513526775,.0005386208593081,.0294328794311119,.1715601335716195,.5659414810205671,.0131344866810312,.0234830444237818,stata_normal_normal_weighted_by_n_students_regression
344,All,program_certified_years_m1,.18188757,.40296647,.20915355,2.036665,stata_areg_centered_student_vce_unadjusted,246,565229,.0437452065920605,.1623819757266876,.0294328794311119,.1715601335716195,.4022089266148855,.1620767110481627,.1724252687909134,stata_normal_normal_weighted_by_n_students_regression
350,All,program_certified_years_m1,-.16770926,.053369626,.23496917,1.851614,stata_areg_centered_student_vce_unadjusted,210,565229,.0552105103342351,.0028483170441279,.0294328794311119,.1715601335716195,.347728033018377,.0185581150790935,.0289066728218441,stata_normal_normal_weighted_by_n_students_regression
355,All,program_certified_years_m1,-.91684067,-.6957618,.57603341,1.2092981,stata_areg_centered_student_vce_unadjusted,13,565229,.3318144933649911,.4840844817945592,.0294328794311119,.1715601335716195,.0814756913062025,-.0566876738113005,-.0463391160685499,stata_normal_normal_weighted_by_n_students_regression
356,All,program_certified_years_m1,.33475924,.55583811,.29067644,2.0942638,stata_areg_centered_student_vce_unadjusted,270,565229,.0844927955434907,.3089560026012688,.0294328794311119,.1715601335716195,.2583515914009147,.1436016596281767,.1539502173709273,stata_normal_normal_weighted_by_n_students_regression
357,All,program_certified_years_m1,-.27354556,-.052466683,.26419675,2.132673,stata_areg_centered_student_vce_unadjusted,241,565229,.0697999245609395,.0027527528130589,.0294328794311119,.1715601335716195,.2966043308971649,-.015561845575537,-.0052132878327863,stata_normal_normal_weighted_by_n_students_regression
358,All,program_certified_years_m1,-.079530068,.14154883,.27124351,2.3060057,stata_areg_centered_student_vce_unadjusted,92,565229,.0735730431441119,.0200360705650053,.0294328794311119,.1715601335716195,.2857396807413427,.0404461165737822,.0507946743165329,stata_normal_normal_weighted_by_n_students_regression
361,All,program_certified_years_m1,.42327791,.64435679,.26867199,2.6263204,stata_areg_centered_student_vce_unadjusted,200,565229,.0721846379101407,.4151956694793861,.0294328794311119,.1715601335716195,.2896437563247115,.1866339201145732,.1969824778573238,stata_normal_normal_weighted_by_n_students_regression
