school_rbd,analysis_sample,outcome,va_raw,va_centered,va_se,va_resid_sd,va_se_method,n_students,n_total
449,All,log_program_income_clp_m1,.0849881362228586,.107454143067402,.0537284761395358,.604465233270838,stata_areg_centered_student_vce_unadjusted,262,565432
478,All,log_program_income_clp_m1,-.043468024628267,-.0210020177837233,.0914627920413061,.499063671955432,stata_areg_centered_student_vce_unadjusted,312,565432
479,All,log_program_income_clp_m1,-.0546828597347775,-.0322168528902338,.0501749450438842,.521601819787172,stata_areg_centered_student_vce_unadjusted,450,565432
486,All,log_program_income_clp_m1,.0531140135087394,.0755800203532831,.0681922384818896,.509885989444004,stata_areg_centered_student_vce_unadjusted,203,565432
516,All,log_program_income_clp_m1,-.0820948438939663,-.0596288370494226,.0441259331032919,.577113525359626,stata_areg_centered_student_vce_unadjusted,195,565432
517,All,log_program_income_clp_m1,.0102827105208276,.0327487173653713,.0329633995689078,.511353472505302,stata_areg_centered_student_vce_unadjusted,523,565432
518,All,log_program_income_clp_m1,-.0348079949780287,-.012341988133485,.0515102319331736,.597064976240653,stata_areg_centered_student_vce_unadjusted,133,565432
521,All,log_program_income_clp_m1,.113514881968275,.135980888812818,.0989823690284878,.568630994180829,stata_areg_centered_student_vce_unadjusted,49,565432
526,All,log_program_income_clp_m1,.0162332369883367,.0386992438328804,.0785162361167115,.503144752659315,stata_areg_centered_student_vce_unadjusted,114,565432
530,All,log_program_income_clp_m1,-.070638833977382,-.0481728271328383,.0543766002758704,.552583883357987,stata_areg_centered_student_vce_unadjusted,140,565432
531,All,log_program_income_clp_m1,.184162940620847,.206628947465391,.0942659303236205,.541263900082603,stata_areg_centered_student_vce_unadjusted,62,565432
532,All,log_program_income_clp_m1,.230122943724949,.252588950569492,.194074535605708,.392546031804269,stata_areg_centered_student_vce_unadjusted,9,565432
535,All,log_program_income_clp_m1,.0386728822141143,.061138889058658,.0794319545760022,.566019311979049,stata_areg_centered_student_vce_unadjusted,80,565432
565,All,log_program_income_clp_m1,-.0096035228844411,.0128624839601026,.0571846765507739,.598984965507268,stata_areg_centered_student_vce_unadjusted,226,565432
567,All,log_program_income_clp_m1,.17147626404432,.193942270888864,.0736300062559642,.450980081649032,stata_areg_centered_student_vce_unadjusted,270,565432
568,All,log_program_income_clp_m1,-.0952974350998176,-.0728314282552739,.0922541714495535,.5204891087559,stata_areg_centered_student_vce_unadjusted,156,565432
570,All,log_program_income_clp_m1,.231805592459431,.254271599303975,.0956988587431725,.548906048463664,stata_areg_centered_student_vce_unadjusted,157,565432
573,All,log_program_income_clp_m1,.0101969311860077,.0326629380305514,.0497393238108416,.541143118611055,stata_areg_centered_student_vce_unadjusted,263,565432
574,All,log_program_income_clp_m1,-.0207924439442048,.00167356290033894,.0466075575003637,.553707025593305,stata_areg_centered_student_vce_unadjusted,372,565432
575,All,log_program_income_clp_m1,-.019829337789239,.00263666905530469,.0375895604735915,.513200635219113,stata_areg_centered_student_vce_unadjusted,369,565432
578,All,log_program_income_clp_m1,-.120626245274544,-.0981602384299999,.0709691646830492,.636669977447697,stata_areg_centered_student_vce_unadjusted,66,565432
579,All,log_program_income_clp_m1,.116871360164133,.139337367008677,.0465139591345211,.524797875050292,stata_areg_centered_student_vce_unadjusted,422,565432
580,All,log_program_income_clp_m1,.150232206017711,.172698212862255,.0472535051977909,.528007303662516,stata_areg_centered_student_vce_unadjusted,413,565432
581,All,log_program_income_clp_m1,-.139110942253066,-.116644935408523,.082442194577616,.575955262292314,stata_areg_centered_student_vce_unadjusted,150,565432
582,All,log_program_income_clp_m1,.0179715044293632,.0404375112739069,.0520644334359594,.521530302706518,stata_areg_centered_student_vce_unadjusted,197,565432
583,All,log_program_income_clp_m1,-.0161481332247052,.0063178736198385,.0709159784885435,.588984342700329,stata_areg_centered_student_vce_unadjusted,251,565432
585,All,log_program_income_clp_m1,.206660658167536,.22912666501208,.0939607352671366,.626089183071697,stata_areg_centered_student_vce_unadjusted,178,565432
587,All,log_program_income_clp_m1,.135708649857624,.158174656702168,.0902888636941299,.573308862327614,stata_areg_centered_student_vce_unadjusted,75,565432
589,All,log_program_income_clp_m1,-.00874476585775337,.0137212409867903,.0777420700892951,.546984424550782,stata_areg_centered_student_vce_unadjusted,97,565432
590,All,log_program_income_clp_m1,.0750344152641917,.0975004221087354,.0491275665455006,.512271077413267,stata_areg_centered_student_vce_unadjusted,249,565432
591,All,log_program_income_clp_m1,.166079937999091,.188545944843635,.072854105105874,.526819258913628,stata_areg_centered_student_vce_unadjusted,183,565432
597,All,log_program_income_clp_m1,-.061914846125336,-.0394488392807923,.147273696475112,.59800843535442,stata_areg_centered_student_vce_unadjusted,22,565432
609,All,log_program_income_clp_m1,.107746700730028,.130212707574572,.035069899692441,.545306259863399,stata_areg_centered_student_vce_unadjusted,403,565432
610,All,log_program_income_clp_m1,.0817778146814001,.104243821525944,.0585146025040822,.589083566902155,stata_areg_centered_student_vce_unadjusted,107,565432
611,All,log_program_income_clp_m1,.127785364724037,.15025137156858,.077692120353755,.518116621680245,stata_areg_centered_student_vce_unadjusted,57,565432
613,All,log_program_income_clp_m1,-.169030851782386,-.146564844937842,.067566220388984,.561526786946923,stata_areg_centered_student_vce_unadjusted,154,565432
629,All,log_program_income_clp_m1,.147215619252503,.169681626097046,.0847645347098653,.592981732747996,stata_areg_centered_student_vce_unadjusted,57,565432
646,All,log_program_income_clp_m1,.0514820608541744,.0739480676987181,.0468960329191183,.560605428603893,stata_areg_centered_student_vce_unadjusted,270,565432
647,All,log_program_income_clp_m1,.052589997533444,.0750560043779877,.0763762268500594,.540885975525118,stata_areg_centered_student_vce_unadjusted,85,565432
